//Data Set,Label,Longitude,Latitude,Level,Country,Province,City,District,Township,Neighborhood,Confirmed,Suspected,Healed,Dead,Increased Confirmed,Increased Suspected,Increased Healed,Increased Dead,Comments,Time
"New Coronavirus Pneumonia","",122.235417,40.667012,"City","China","Liaoning Province","营口","","","",1,0,1,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",120.836932,40.711052,"City","China","Liaoning Province","葫芦岛","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",123.236944,41.267244,"City","China","Liaoning Province","辽阳","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",123.726166,42.223769,"City","China","Liaoning Province","铁岭","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",123.726166,42.223769,"City","China","Liaoning Province","铁岭","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.127003,41.095119,"City","China","Liaoning Province","锦州","","","",7,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.670323,42.021619,"City","China","Liaoning Province","阜新","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.670323,42.021619,"City","China","Liaoning Province","阜新","","","",5,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",122.994329,41.108647,"City","China","Liaoning Province","鞍山","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",122.994329,41.108647,"City","China","Liaoning Province","鞍山","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.543028,22.186835,"Province","China","Macau","","","","",8,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.258754,38.471317,"Province","China","Ningxia Province","","","","",34,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",105.196902,37.499972,"City","China","Ningxia Province","中卫","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.198393,37.99746,"City","China","Ningxia Province","吴忠","","","",7,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.24261,36.015855,"City","China","Ningxia Province","固原","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.586197,38.164406,"City","China","Ningxia Province","宁东管委会","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.230909,38.487193,"City","China","Ningxia Province","银川","","","",19,0,1,0,3,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",101.780199,36.620901,"Province","China","Qinghai Province","","","","",15,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",100.900997,36.954413,"City","China","Qinghai Province","海北州","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",101.778228,36.617144,"City","China","Qinghai Province","西宁","","","",12,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.954239,34.265472,"Province","China","Shaanxi Province","","","","",124,0,6,0,8,0,6,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.708991,34.329605,"City","China","Shaanxi Province","咸阳","","","",9,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.940477,33.870422,"City","China","Shaanxi Province","商洛","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.029022,32.684714,"City","China","Shaanxi Province","安康","","","",17,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",107.237974,34.361979,"City","China","Shaanxi Province","宝鸡","","","",8,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.489727,36.585455,"City","China","Shaanxi Province","延安","","","",7,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.734589,38.28539,"City","China","Shaanxi Province","榆林","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",107.023323,33.06748,"City","China","Shaanxi Province","汉中","","","",15,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",109.509786,34.499995,"City","China","Shaanxi Province","渭南","","","",6,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.940174,34.341568,"City","China","Shaanxi Province","西安","","","",55,0,0,0,8,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",108.945233,34.896756,"City","China","Shaanxi Province","铜川","","","",7,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",110.442847,35.476788,"City","China","Shaanxi Province","韩城","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.020359,36.66853,"Province","China","Shandong Province","","","","",270,0,7,0,24,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",118.356448,35.104672,"City","China","Shandong Province","临沂","","","",25,0,1,0,1,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",122.120419,37.513068,"City","China","Shandong Province","威海","","","",25,0,2,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.357464,37.434092,"City","China","Shandong Province","德州","","","",19,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.526888,35.416377,"City","China","Shandong Province","日照","","","",14,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.323725,34.810487,"City","China","Shandong Province","枣庄","","","",16,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.087614,36.200252,"City","China","Shandong Province","泰安","","","",12,0,1,0,3,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.119999,36.651216,"City","China","Shandong Province","济南","","","",22,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",116.587098,35.414921,"City","China","Shandong Province","济宁","","","",18,0,1,0,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",118.054927,36.813487,"City","China","Shandong Province","淄博","","","",12,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.970703,37.38199,"City","China","Shandong Province","滨州","","","",11,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",119.161755,36.706774,"City","China","Shandong Province","潍坊","","","",14,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.447935,37.463822,"City","China","Shandong Province","烟台","","","",26,0,0,0,6,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.985371,36.456703,"City","China","Shandong Province","聊城","","","",10,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",115.480656,35.23375,"City","China","Shandong Province","菏泽","","","",10,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",120.382639,36.067082,"City","China","Shandong Province","青岛","","","",26,0,1,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.473701,31.230416,"Province","China","Shanghai","","","","",203,0,10,1,-54,0,-15,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.2653,31.375602,"City","China","Shanghai","嘉定","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.474042,30.917795,"City","China","Shanghai","奉贤","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.489612,31.405457,"City","China","Shanghai","宝山","","","",10,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.397514,31.626945,"City","China","Shanghai","崇明","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.437866,31.19919,"City","China","Shanghai","徐汇","","","",9,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.395555,31.24984,"City","China","Shanghai","普陀","","","",6,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.526077,31.259541,"City","China","Shanghai","杨浦","","","",4,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.227747,31.032243,"City","China","Shanghai","松江","","","",7,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.544379,31.221517,"City","China","Shanghai","浦东","","","",40,0,0,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.505133,31.2646,"City","China","Shanghai","虹口","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.34197,30.741991,"City","China","Shanghai","金山","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.424624,31.220367,"City","China","Shanghai","长宁","","","",8,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.381709,31.112813,"City","China","Shanghai","闵行","","","",10,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.124178,31.150681,"City","China","Shanghai","青浦","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.459384,31.247105,"City","China","Shanghai","静安","","","",9,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.46924,31.22986,"City","China","Shanghai","黄浦","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.562398,37.873531,"Province","China","Shanxi Province","","","","",74,0,2,0,8,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.518976,36.088005,"City","China","Shanxi Province","临汾","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.144319,37.518314,"City","China","Shanxi Province","吕梁","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.300129,40.076762,"City","China","Shanxi Province","大同","","","",9,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.548879,37.87059,"City","China","Shanxi Province","太原","","","",6,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.734174,38.416663,"City","China","Shanxi Province","忻州","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.752694,37.687024,"City","China","Shanxi Province","晋中","","","",15,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.851831,35.490701,"City","China","Shanxi Province","晋城","","","",6,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",112.432825,39.331595,"City","China","Shanxi Province","朔州","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",111.007528,35.026412,"City","China","Shanxi Province","运城","","","",13,0,1,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.116255,36.195386,"City","China","Shanxi Province","长治","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",113.580519,37.856971,"City","China","Shanxi Province","阳泉","","","",2,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.075931,30.651651,"Province","China","Sichuan Province","","","","",282,0,14,1,28,0,2,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",103.765568,29.552106,"City","China","Sichuan Province","乐山","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",105.058433,29.580228,"City","China","Sichuan Province","内江","","","",12,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.110698,30.837793,"City","China","Sichuan Province","南充","","","",26,0,0,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.643215,28.751768,"City","China","Sichuan Province","宜宾","","","",7,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.747477,31.867903,"City","China","Sichuan Province","巴中","","","",12,0,0,0,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",105.843357,32.435435,"City","China","Sichuan Province","广元","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",106.633212,30.455961,"City","China","Sichuan Province","广安","","","",21,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.397894,31.126855,"City","China","Sichuan Province","德阳","","","",10,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.066541,30.572269,"City","China","Sichuan Province","成都","","","",77,0,9,1,4,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",101.718637,26.582347,"City","China","Sichuan Province","攀枝花","","","",10,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",105.442258,28.871811,"City","China","Sichuan Province","泸州","","","",7,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",101.96231,30.04952,"City","China","Sichuan Province","甘孜","","","",6,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",103.848538,30.075439,"City","China","Sichuan Province","眉山","","","",3,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.679114,31.46745,"City","China","Sichuan Province","绵阳","","","",17,0,1,0,3,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.778442,29.33903,"City","China","Sichuan Province","自贡","","","",9,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",104.627636,30.128901,"City","China","Sichuan Province","资阳","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",107.468023,31.209571,"City","China","Sichuan Province","达州","","","",11,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",105.592898,30.532847,"City","China","Sichuan Province","遂宁","","","",5,0,1,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",103.013261,29.980537,"City","China","Sichuan Province","雅安","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",121.508903,25.044319,"Province","China","Taiwan","","","","",10,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.200983,39.084158,"Province","China","Tianjin","","","","",60,0,1,0,12,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.314324,39.086569,"City","China","Tianjin","东丽区","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.150738,39.138203,"City","China","Tianjin","南开区","","","",3,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.208125,39.118897,"City","China","Tianjin","和平区","","","",5,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.826625,39.329858,"City","China","Tianjin","宁河区","","","",4,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.309863,39.717379,"City","China","Tianjin","宝坻区","","","",11,0,0,0,6,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.251587,39.128291,"City","China","Tianjin","河东区","","","",9,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.196648,39.147869,"City","China","Tianjin","河北区","","","",9,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.223372,39.109563,"City","China","Tianjin","河西区","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.78067,39.246083,"City","China","Tianjin","滨海新区","","","",2,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.151533,39.167345,"City","China","Tianjin","红桥区","","","",2,0,1,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",117.013949,39.141591,"City","China","Tianjin","西青区","","","",3,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",87.627704,43.793026,"Province","China","Xinjiang Province","","","","",29,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",87.627704,43.793026,"Province","China","Xinjiang Province","","","","",29,0,0,0,5,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",87.616848,43.825592,"City","China","Xinjiang Province","乌鲁木齐","","","",10,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",81.324136,43.916823,"City","China","Xinjiang Province","伊犁州","","","",6,0,0,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",-200.0,-200.0,"City","China","Xinjiang Province","兵团第九师","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",89.189651,42.951382,"City","China","Xinjiang Province","吐鲁番","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",-200.0,-200.0,"City","China","Xinjiang Province","第七师","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",86.08046,44.305428,"City","China","Xinjiang Province","第八师石河子","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",80.260605,41.168779,"City","China","Xinjiang Province","阿克苏","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",91.117212,29.646922,"Province","China","Xizang Province","","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",102.710002,25.045806,"Province","China","Yunnan Province","","","","",117,0,5,0,8,0,2,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",100.079583,23.877573,"City","China","Yunnan Province","临沧","","","",1,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",100.22775,26.855047,"City","China","Yunnan Province","丽江市","","","",7,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",99.161761,25.112046,"City","China","Yunnan Province","保山市","","","",6,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",100.267638,25.606486,"City","China","Yunnan Province","大理","","","",7,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",98.584895,24.433353,"City","China","Yunnan Province","德宏州","","","",5,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",102.832891,24.880095,"City","China","Yunnan Province","昆明","","","",33,0,0,0,2,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",100.966512,22.825065,"City","China","Yunnan Province","普洱","","","",4,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",103.796167,25.489999,"City","China","Yunnan Province","曲靖","","","",6,0,1,0,1,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",101.528068,25.045532,"City","China","Yunnan Province","楚雄州","","","",3,0,0,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",102.546543,24.352036,"City","China","Yunnan Province","玉溪","","","",12,0,1,0,0,0,1,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",103.374799,23.36313,"City","China","Yunnan Province","红河","","","",5,0,1,0,0,0,0,0,"","2020-02-03 13:00:00"
"New Coronavirus Pneumonia","",100.797777,22.007351,"City","China","Yunnan Province","西双版纳州","","","",13,0,1,0,1,0,1,0,"","2020-02-03 13:00:00"
