//数据集,标签,经度,纬度,级别,国家,省,市,区县,乡镇,村庄,确认,疑似,治愈,死亡,新增确诊,新增疑似,新增治愈,新增死亡,说明,时间
"新型冠状病毒肺炎",,109.119927,21.481254,"市","中国","广西","北海",,,,44,0,32,1,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,108.366543,22.817002,"市","中国","广西","南宁",,,,55,0,44,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.221465,23.750306,"市","中国","广西","来宾",,,,11,0,3,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.415953,24.325502,"市","中国","广西","柳州",,,,24,0,15,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.290194,25.273566,"市","中国","广西","桂林",,,,32,0,24,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.279115,23.476962,"市","中国","广西","梧州",,,,5,0,5,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,108.085261,24.692931,"市","中国","广西","河池",,,,28,0,8,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.164756,22.636379,"市","中国","广西","玉林",,,,11,0,7,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,106.618201,23.902333,"市","中国","广西","百色",,,,3,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.598926,23.11153,"市","中国","广西","贵港",,,,8,0,6,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.566694,24.403582,"市","中国","广西","贺州",,,,4,0,4,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,108.654146,21.979933,"市","中国","广西","钦州",,,,8,0,7,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,108.353846,21.68686,"市","中国","广西","防城港",,,,19,0,8,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,108.327546,22.815478,"省","中国","广西",,,,,252,0,166,2,0,0,-7,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,87.616848,43.825592,"市","中国","新疆","乌鲁木齐",,,,23,0,16,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,81.324136,43.916823,"市","中国","新疆","伊犁州",,,,18,0,12,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,89.189651,42.951382,"市","中国","新疆","吐鲁番",,,,3,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,86.145298,41.764115,"市","中国","新疆","巴州",,,,3,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,87.308224,44.011182,"市","中国","新疆","昌吉州",,,,4,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,-200.0,-200.0,"市","中国","新疆","第七师",,,,1,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,-200.0,-200.0,"市","中国","新疆","第九师",,,,4,0,2,1,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,-200.0,-200.0,"市","中国","新疆","第八师",,,,4,0,2,1,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,-200.0,-200.0,"市","中国","新疆","第六师",,,,2,0,2,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,-200.0,-200.0,"市","中国","新疆","第十二师",,,,3,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,-200.0,-200.0,"市","中国","新疆","第四师",,,,10,0,6,1,0,0,2,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,80.260605,41.168779,"市","中国","新疆","阿克苏",,,,1,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,87.627704,43.793026,"省","中国","新疆",,,,,76,0,52,3,0,0,9,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.796877,32.060255,"市","中国","江苏","南京",,,,93,0,58,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.894291,31.980171,"市","中国","江苏","南通",,,,40,0,37,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.275198,33.963232,"市","中国","江苏","宿迁",,,,13,0,12,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.973987,31.810689,"市","中国","江苏","常州",,,,51,0,48,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.284124,34.205768,"市","中国","江苏","徐州",,,,79,0,71,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.412966,32.39421,"市","中国","江苏","扬州",,,,23,0,17,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.31191,31.491169,"市","中国","江苏","无锡",,,,55,0,48,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.923116,32.455778,"市","中国","江苏","泰州",,,,37,0,37,0,0,0,5,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.015285,33.610353,"市","中国","江苏","淮安",,,,66,0,55,0,0,0,5,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.163561,33.347382,"市","中国","江苏","盐城",,,,27,0,25,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.585315,31.298886,"市","中国","江苏","苏州",,,,87,0,62,0,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.221611,34.596653,"市","中国","江苏","连云港",,,,48,0,35,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.425836,32.187849,"市","中国","江苏","镇江",,,,12,0,10,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.763232,32.061707,"省","中国","江苏",,,,,631,0,515,0,0,0,17,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.943433,28.454863,"市","中国","江西","上饶",,,,123,0,109,0,0,0,8,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,116.00193,29.705077,"市","中国","江西","九江",,,,118,0,91,0,0,0,11,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,115.858197,28.682892,"市","中国","江西","南昌",,,,230,0,198,0,1,0,5,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.992509,27.113443,"市","中国","江西","吉安",,,,22,0,15,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.416778,27.815619,"市","中国","江西","宜春",,,,106,0,96,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,116.358181,27.949217,"市","中国","江西","抚州",,,,72,0,61,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.917346,27.817808,"市","中国","江西","新余",,,,130,0,118,0,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.178419,29.268835,"市","中国","江西","景德镇",,,,6,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.854556,27.622768,"市","中国","江西","萍乡",,,,33,0,23,0,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.935029,25.831829,"市","中国","江西","赣州",,,,76,0,63,1,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.946007,25.853212,"市","中国","江西","赣江新区",,,,1,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.069202,28.260189,"市","中国","江西","鹰潭",,,,18,0,12,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,115.909228,28.675696,"省","中国","江西",,,,,935,0,790,1,1,0,36,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,115.464806,38.873891,"市","中国","河北","保定",,,,32,0,32,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.180193,39.630867,"市","中国","河北","唐山",,,,58,0,40,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,116.683752,39.538047,"市","中国","河北","廊坊",,,,30,0,30,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.887543,40.824418,"市","中国","河北","张家口",,,,41,0,33,0,1,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.96241,40.954071,"市","中国","河北","承德",,,,7,0,7,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,116.838834,38.304477,"市","中国","河北","沧州",,,,48,0,41,3,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.51486,38.042307,"市","中国","河北","石家庄",,,,29,0,24,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.600492,39.935385,"市","中国","河北","秦皇岛",,,,10,0,9,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,115.670177,37.73892,"市","中国","河北","衡水",,,,8,0,8,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.504844,37.070589,"市","中国","河北","邢台",,,,23,0,22,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.538961,36.625657,"市","中国","河北","邯郸",,,,32,0,30,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.468664,38.037057,"省","中国","河北",,,,,318,0,276,6,1,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.200135,34.772493,"市","中国","河南","三门峡",,,,7,0,6,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.091023,32.146983,"市","中国","河南","信阳",,,,274,0,232,2,0,0,11,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.528321,32.990833,"市","中国","河南","南阳",,,,156,0,129,3,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.696951,33.626149,"市","中国","河南","周口",,,,76,0,56,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,115.65637,34.414172,"市","中国","河南","商丘",,,,91,0,81,3,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.392392,36.097577,"市","中国","河南","安阳",,,,53,0,44,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.192661,33.766169,"市","中国","河南","平顶山",,,,58,0,53,1,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.307581,34.797239,"市","中国","河南","开封",,,,26,0,18,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.9268,35.303004,"市","中国","河南","新乡",,,,57,0,51,3,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.45404,34.619682,"市","中国","河南","洛阳",,,,31,0,26,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.601918,35.067243,"市","中国","河南","济源示范区",,,,5,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.016539,33.581412,"市","中国","河南","漯河",,,,35,0,28,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,115.029215,35.761829,"市","中国","河南","濮阳",,,,17,0,11,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.241823,35.215892,"市","中国","河南","焦作",,,,32,0,29,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.85264,34.035506,"市","中国","河南","许昌",,,,39,0,36,0,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.625368,34.746599,"市","中国","河南","郑州",,,,157,0,126,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.022298,33.011529,"市","中国","河南","驻马店",,,,139,0,137,0,0,0,9,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.297272,35.747225,"市","中国","河南","鹤壁",,,,19,0,17,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.753602,34.765515,"省","中国","河南",,,,,1272,0,1112,20,0,0,44,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.922796,28.46763,"市","中国","浙江","丽水",,,,17,0,17,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,121.420757,28.656386,"市","中国","浙江","台州",,,,146,0,106,0,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.755486,30.746129,"市","中国","浙江","嘉兴",,,,45,0,34,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,121.550357,29.874556,"市","中国","浙江","宁波",,,,157,0,138,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.15507,30.274084,"市","中国","浙江","杭州",,,,169,0,151,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.699366,27.994267,"市","中国","浙江","温州",,,,504,0,405,1,0,0,21,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.086823,30.894348,"市","中国","浙江","湖州",,,,10,0,9,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,-200.0,-200.0,"市","中国","浙江","省十里丰监狱",,,,36,0,5,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.580232,30.029752,"市","中国","浙江","绍兴",,,,42,0,36,0,0,0,4,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,122.207215,29.985295,"市","中国","浙江","舟山",,,,10,0,7,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.859457,28.970079,"市","中国","浙江","衢州",,,,14,0,11,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.647444,29.079059,"市","中国","浙江","金华",,,,55,0,50,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,120.152791,30.267446,"省","中国","浙江",,,,,1205,0,975,1,0,0,43,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.391073,18.795143,"市","中国","海南","万宁",,,,13,0,11,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.511909,18.252847,"市","中国","海南","三亚",,,,54,0,43,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,108.651815,19.095351,"市","中国","海南","东方",,,,3,0,2,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.690508,19.912026,"市","中国","海南","临高县",,,,6,0,6,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.173055,18.75026,"市","中国","海南","乐东",,,,2,0,2,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.702392,18.638189,"市","中国","海南","保亭",,,,3,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.580811,19.521134,"市","中国","海南","儋州",,,,15,0,12,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.358891,19.681434,"市","中国","海南","定安县",,,,3,0,2,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.856655,19.493407,"市","中国","海南","文昌",,,,3,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.055724,19.298062,"市","中国","海南","昌江县",,,,7,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.198293,20.044001,"市","中国","海南","海口",,,,39,0,31,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.006755,19.738521,"市","中国","海南","澄迈县",,,,9,0,6,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.838389,19.033369,"市","中国","海南","琼中县",,,,1,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.474648,19.258341,"市","中国","海南","琼海",,,,6,0,4,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.037504,18.506048,"市","中国","海南","陵水县",,,,4,0,4,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.349228,20.017377,"省","中国","海南",,,,,168,0,132,5,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.454593,30.362641,"市","中国","湖北","仙桃",,,,575,0,388,19,0,0,32,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.79799,32.629397,"市","中国","湖北","十堰",,,,671,0,389,6,0,0,17,3,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.322492,29.841443,"市","中国","湖北","咸宁",,,,836,0,644,11,0,0,36,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.175786,30.661214,"市","中国","湖北","天门",,,,496,0,332,13,0,0,25,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.916902,30.924568,"市","中国","湖北","孝感",,,,3517,0,1795,114,1,0,170,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.286471,30.691967,"市","中国","湖北","宜昌",,,,931,0,429,31,2,0,33,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.488172,30.272156,"市","中国","湖北","恩施州",,,,251,0,172,4,0,0,8,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.305392,30.593098,"市","中国","湖北","武汉",,,,48137,0,15829,2132,313,0,2363,28,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.900287,30.401947,"市","中国","湖北","潜江",,,,198,0,99,9,1,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.675757,31.744897,"市","中国","湖北","神农架",,,,11,0,10,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.239741,30.335165,"市","中国","湖北","荆州",,,,1579,0,913,46,0,0,36,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.199265,31.035423,"市","中国","湖北","荆门",,,,924,0,534,37,1,0,26,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.122414,32.008986,"市","中国","湖北","襄阳",,,,1175,0,753,32,0,0,52,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.894843,30.39194,"市","中国","湖北","鄂州",,,,1389,0,685,43,0,0,72,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.382458,31.690215,"市","中国","湖北","随州",,,,1307,0,740,38,0,0,47,1,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.872316,30.453905,"市","中国","湖北","黄冈",,,,2904,0,2041,114,0,0,89,4,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,115.03852,30.199652,"市","中国","湖北","黄石",,,,1013,0,653,33,0,0,29,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,114.341861,30.546498,"省","中国","湖北",,,,,65914,0,26406,2682,318,0,3037,41,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.993497,27.700062,"市","中国","湖南","娄底",,,,76,0,60,0,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.128958,29.357104,"市","中国","湖南","岳阳",,,,156,0,113,1,0,0,2,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.698497,29.031673,"市","中国","湖南","常德",,,,82,0,72,0,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,110.479191,29.117096,"市","中国","湖南","张家界",,,,5,0,5,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.998488,27.554978,"市","中国","湖南","怀化",,,,40,0,40,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.134002,27.82755,"市","中国","湖南","株洲",,,,80,0,62,0,0,0,6,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.613445,26.420394,"市","中国","湖南","永州",,,,44,0,42,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.944049,27.829738,"市","中国","湖南","湘潭",,,,36,0,33,0,0,0,4,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,109.739172,28.311947,"市","中国","湖南","湘西自治州",,,,8,0,8,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.35518,28.55386,"市","中国","湖南","益阳",,,,59,0,58,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.571997,26.89323,"市","中国","湖南","衡阳",,,,48,0,44,0,0,0,6,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,111.467791,27.238892,"市","中国","湖南","邵阳",,,,102,0,95,1,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.014717,25.770509,"市","中国","湖南","郴州",,,,39,0,34,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.938814,28.228209,"市","中国","湖南","长沙",,,,242,0,172,2,0,0,8,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,112.98381,28.112444,"省","中国","湖南",,,,,1017,0,838,4,0,0,34,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,113.54,22.2,"省","中国","澳门",,,,,10,0,8,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,103.210538,35.601182,"市","中国","甘肃","临夏",,,,3,0,3,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,103.834303,36.061089,"市","中国","甘肃","兰州",,,,36,0,32,2,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,105.724947,34.580863,"市","中国","甘肃","天水",,,,12,0,12,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,104.626282,35.580662,"市","中国","甘肃","定西",,,,9,0,8,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,106.66524,35.543051,"市","中国","甘肃","平凉",,,,9,0,6,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,107.643631,35.709077,"市","中国","甘肃","庆阳",,,,3,0,2,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,100.449818,38.925875,"市","中国","甘肃","张掖",,,,2,0,2,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,102.911027,34.983385,"市","中国","甘肃","甘南州",,,,8,0,8,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,104.138559,36.544756,"市","中国","甘肃","白银",,,,4,0,4,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,102.188043,38.520089,"市","中国","甘肃","金昌",,,,1,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,104.921841,33.400684,"市","中国","甘肃","陇南",,,,4,0,4,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,103.826308,36.059421,"省","中国","甘肃",,,,,91,0,82,2,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.638678,26.263406,"市","中国","福建","三明",,,,14,0,8,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.177708,26.641768,"市","中国","福建","南平",,,,20,0,14,0,0,0,1,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.089425,24.479833,"市","中国","福建","厦门",,,,35,0,34,0,0,0,3,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.547932,26.665617,"市","中国","福建","宁德",,,,26,0,23,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,118.675675,24.874132,"市","中国","福建","泉州",,,,47,0,29,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.647481,24.512948,"市","中国","福建","漳州",,,,20,0,15,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.296494,26.074507,"市","中国","福建","福州",,,,72,0,67,1,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.007777,25.454084,"市","中国","福建","莆田",,,,56,0,36,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,117.017536,25.075123,"市","中国","福建","龙岩",,,,6,0,6,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,119.295144,26.100779,"省","中国","福建",,,,,296,0,233,1,0,0,5,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,91.140856,29.645554,"市","中国","西藏","拉萨",,,,1,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,91.117212,29.646922,"省","中国","西藏",,,,,1,0,1,0,0,0,0,0,,"2020-02-28 16:58:00"
"新型冠状病毒肺炎",,104.830359,26.592666,"市","中国","贵州","六盘水",,,,10,0,8,1,0,0,0,0,,"2020-02-28 16:58:00"
