gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,owner,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
2653,6,124.467041,47.772228,富裕县,,230227,0452,230227000000,,,富裕,,,,,,,1261,2,100,1007,1261,2653,,,,
2654,6,125.869025,48.034996,克山县,,230229,0452,230229000000,,,克山,,,,,,,1261,2,100,1007,1261,2654,,,,
2655,6,126.242054,48.039845,克东县,,230230,0452,230230000000,,,克东,,,,,,,1261,2,100,1007,1261,2655,,,,
2656,6,126.093257,47.59335,拜泉县,,230231,0452,230231000000,,,拜泉,,,,,,,1261,2,100,1007,1261,2656,,,,
2657,6,124.877481,48.482228,讷河市,,230281,0452,230281000000,,,讷河,,,,,,,1261,2,100,1007,1261,2657,,,,
2658,6,130.973385,45.301875,鸡冠区,,230302,0467,230302000000,,,鸡冠,,,,,,,1262,2,100,1007,1262,2658,,,,
2659,6,130.897691,45.208615,恒山区,,230303,0467,230303000000,,,恒山,,,,,,,1262,2,100,1007,1262,2659,,,,
2660,6,130.836259,45.346632,滴道区,,230304,0467,230304000000,,,滴道,,,,,,,1262,2,100,1007,1262,2660,,,,
2661,6,130.689644,45.089887,梨树区,,230305,0467,230305000000,,,梨树,,,,,,,1262,2,100,1007,1262,2661,,,,
2662,6,131.003646,45.334677,城子河区,,230306,0467,230306000000,,,城子河,,,,,,,1262,2,100,1007,1262,2662,,,,
2663,6,130.470717,45.209797,麻山区,,230307,0467,230307000000,,,麻山,,,,,,,1262,2,100,1007,1262,2663,,,,
2664,6,131.116192,45.257989,鸡东县,,230321,0467,230321000000,,,鸡东,,,,,,,1262,2,100,1007,1262,2664,,,,
2665,6,132.930211,45.760572,虎林市,,230381,0467,230381000000,,,虎林,,,,,,,1262,2,100,1007,1262,2665,,,,
2666,6,131.839242,45.52762,密山市,,230382,0467,230382000000,,,密山,,,,,,,1262,2,100,1007,1262,2666,,,,
2667,6,130.286464,47.340042,向阳区,,230402,0468,230402000000,,,向阳,,,,,,,1263,2,100,1007,1263,2667,,,,
2668,6,130.266877,47.316377,工农区,,230403,0468,230403000000,,,工农,,,,,,,1263,2,100,1007,1263,2668,,,,
2669,6,130.279232,47.31271,南山区,,230404,0468,230404000000,,,南山,,,,,,,1263,2,100,1007,1263,2669,,,,
2670,6,130.231461,47.25048,兴安区,,230405,0468,230405000000,,,兴安,,,,,,,1263,2,100,1007,1263,2670,,,,
2671,6,130.309163,47.336061,东山区,,230406,0468,230406000000,,,东山,,,,,,,1263,2,100,1007,1263,2671,,,,
2672,6,130.295705,47.35521,兴山区,,230407,0468,230407000000,,,兴山,,,,,,,1263,2,100,1007,1263,2672,,,,
2673,6,130.820796,47.575134,萝北县,,230421,0468,230421000000,,,萝北,,,,,,,1263,2,100,1007,1263,2673,,,,
2674,6,131.845034,47.286826,绥滨县,,230422,0468,230422000000,,,绥滨,,,,,,,1263,2,100,1007,1263,2674,,,,
2675,6,131.150306,46.644122,尖山区,,230502,0469,230502000000,,,尖山,,,,,,,1264,2,100,1007,1264,2675,,,,
2676,6,131.15664,46.590519,岭东区,,230503,0469,230503000000,,,岭东,,,,,,,1264,2,100,1007,1264,2676,,,,
2677,6,131.326377,46.592111,四方台区,,230505,0469,230505000000,,,四方台,,,,,,,1264,2,100,1007,1264,2677,,,,
2678,6,131.393349,46.574885,宝山区,,230506,0469,230506000000,,,宝山,,,,,,,1264,2,100,1007,1264,2678,,,,
2679,6,131.132319,46.72609,集贤县,,230521,0469,230521000000,,,集贤,,,,,,,1264,2,100,1007,1264,2679,,,,
2680,6,131.800294,46.765183,友谊县,,230522,0469,230522000000,,,友谊,,,,,,,1264,2,100,1007,1264,2680,,,,
2681,6,132.189719,46.324775,宝清县,,230523,0469,230523000000,,,宝清,,,,,,,1264,2,100,1007,1264,2681,,,,
2682,6,134.006406,46.795872,饶河县,,230524,0469,230524000000,,,饶河,,,,,,,1264,2,100,1007,1264,2682,,,,
2683,6,125.107591,46.594255,萨尔图区,,230602,0459,230602000000,,,萨尔图,,,,,,,1265,2,100,1007,1265,2683,,,,
2684,6,125.128304,46.560175,龙凤区,,230603,0459,230603000000,,,龙凤,,,,,,,1265,2,100,1007,1265,2684,,,,
2685,6,124.864148,46.650592,让胡路区,,230604,0459,230604000000,,,让胡路,,,,,,,1265,2,100,1007,1265,2685,,,,
2686,6,124.884649,46.396709,红岗区,,230605,0459,230605000000,,,红岗,,,,,,,1265,2,100,1007,1265,2686,,,,
2687,6,124.805901,46.037936,大同区,,230606,0459,230606000000,,,大同,,,,,,,1265,2,100,1007,1265,2687,,,,
2688,6,125.261947,45.696985,肇州县,,230621,0459,230621000000,,,肇州,,,,,,,1265,2,100,1007,1265,2688,,,,
2689,6,125.071381,45.517047,肇源县,,230622,0459,230622000000,,,肇源,,,,,,,1265,2,100,1007,1265,2689,,,,
2690,6,124.857054,47.169697,林甸县,,230623,0459,230623000000,,,林甸,,,,,,,1265,2,100,1007,1265,2690,,,,
2691,6,124.435749,46.860663,杜尔伯特蒙古族自治县,,230624,0459,230624000000,,,,,,,,,,1265,2,100,1007,1265,2691,,,,
2692,6,125.144387,46.572896,大庆高新技术产业开发区,,230603,0459,230671000000,,,,,,,,,,1265,2,100,1007,1265,2692,,,,
2693,6,128.834094,47.725269,伊美区,,230700,0458,230717000000,,,伊美,,,,,,,1266,2,100,1007,1266,2693,,,,
2694,6,128.834094,47.725269,乌翠区,,230700,0458,230718000000,,,乌翠,,,,,,,1266,2,100,1007,1266,2694,,,,
2695,6,128.833672,47.85154,友好区,,230704,0458,230719000000,,,友好,,,,,,,1266,2,100,1007,1266,2695,,,,
2696,6,130.395159,48.88669,嘉荫县,,230722,0458,230722000000,,,嘉荫,,,,,,,1266,2,100,1007,1266,2696,,,,
2697,6,128.834094,47.725269,汤旺县,,230700,0458,230723000000,,,汤旺,,,,,,,1266,2,100,1007,1266,2697,,,,
2698,6,128.834094,47.725269,丰林县,,230700,0458,230724000000,,,丰林,,,,,,,1266,2,100,1007,1266,2698,,,,
2699,6,128.834094,47.725269,大箐山县,,230700,0458,230725000000,,,大箐山,,,,,,,1266,2,100,1007,1266,2699,,,,
2700,6,129.275847,47.135727,南岔县,,230703,0458,230726000000,,,南岔,,,,,,,1266,2,100,1007,1266,2700,,,,
2701,6,128.834094,47.725269,金林区,,230700,0458,230751000000,,,金林,,,,,,,1266,2,100,1007,1266,2701,,,,
2702,6,128.02555,46.984374,铁力市,,230781,0458,230781000000,,,铁力,,,,,,,1266,2,100,1007,1266,2702,,,,
2703,6,130.357435,46.805482,向阳区,,230803,0454,230803000000,,,向阳,,,,,,,1267,2,100,1007,1267,2703,,,,
2704,6,130.367133,46.81178,前进区,,230804,0454,230804000000,,,前进,,,,,,,1267,2,100,1007,1267,2704,,,,
2705,6,130.39571,46.82023,东风区,,230805,0454,230805000000,,,东风,,,,,,,1267,2,100,1007,1267,2705,,,,
2706,6,130.319378,46.807844,郊区,,230811,0454,230811000000,,,,,,,,,,1267,2,100,1007,1267,2706,,,,
2707,6,130.545956,46.237259,桦南县,,230822,0454,230822000000,,,桦南,,,,,,,1267,2,100,1007,1267,2707,,,,
2708,6,130.711304,47.020749,桦川县,,230826,0454,230826000000,,,桦川,,,,,,,1267,2,100,1007,1267,2708,,,,
2709,6,129.89761,46.728787,汤原县,,230828,0454,230828000000,,,汤原,,,,,,,1267,2,100,1007,1267,2709,,,,
2710,6,132.503409,47.640236,同江市,,230881,0454,230881000000,,,同江,,,,,,,1267,2,100,1007,1267,2710,,,,
2711,6,132.029761,47.247583,富锦市,,230882,0454,230882000000,,,富锦,,,,,,,1267,2,100,1007,1267,2711,,,,
2712,6,134.300163,48.362276,抚远市,,230883,0454,230883000000,,,抚远,,,,,,,1267,2,100,1007,1267,2712,,,,
2713,6,130.924715,45.813894,新兴区,,230902,0464,230902000000,,,新兴,,,,,,,1268,2,100,1007,1268,2713,,,,
2714,6,131.012491,45.763317,桃山区,,230903,0464,230903000000,,,桃山,,,,,,,1268,2,100,1007,1268,2714,,,,
2715,6,131.060115,45.782837,茄子河区,,230904,0464,230904000000,,,茄子河,,,,,,,1268,2,100,1007,1268,2715,,,,
2716,6,130.58485,45.753483,勃利县,,230921,0464,230921000000,,,勃利,,,,,,,1268,2,100,1007,1268,2716,,,,
2717,6,129.619573,44.579406,东安区,,231002,0453,231002000000,,,东安,,,,,,,1269,2,100,1007,1269,2717,,,,
2718,6,129.628525,44.59414,阳明区,,231003,0453,231003000000,,,阳明,,,,,,,1269,2,100,1007,1269,2718,,,,
2719,6,129.584618,44.594117,爱民区,,231004,0453,231004000000,,,爱民,,,,,,,1269,2,100,1007,1269,2719,,,,
2720,6,129.609069,44.575681,西安区,,231005,0453,231005000000,,,西安,,,,,,,1269,2,100,1007,1269,2720,,,,
2721,6,130.276616,45.275793,林口县,,231025,0453,231025000000,,,林口,,,,,,,1269,2,100,1007,1269,2721,,,,
2722,6,129.626091,44.549687,牡丹江经济技术开发区,,231000,0453,231071000000,,,,,,,,,,1269,2,100,1007,1269,2722,,,,
2723,6,131.144868,44.409978,绥芬河市,,231081,0453,231081000000,,,绥芬河,,,,,,,1269,2,100,1007,1269,2723,,,,
2724,6,129.373051,44.591924,海林市,,231083,0453,231083000000,,,海林,,,,,,,1269,2,100,1007,1269,2724,,,,
2725,6,129.475575,44.338485,宁安市,,231084,0453,231084000000,,,宁安,,,,,,,1269,2,100,1007,1269,2725,,,,
2726,6,130.517206,44.916719,穆棱市,,231085,0453,231085000000,,,穆棱,,,,,,,1269,2,100,1007,1269,2726,,,,
2727,6,131.11525,44.085054,东宁市,,231086,0453,231086000000,,,东宁,,,,,,,1269,2,100,1007,1269,2727,,,,
2728,6,127.493047,50.250407,爱辉区,,231102,0456,231102000000,,,爱辉,,,,,,,1270,2,100,1007,1270,2728,,,,
2729,6,128.471357,49.562033,逊克县,,231123,0456,231123000000,,,逊克,,,,,,,1270,2,100,1007,1270,2729,,,,
2730,6,127.328958,49.423381,孙吴县,,231124,0456,231124000000,,,孙吴,,,,,,,1270,2,100,1007,1270,2730,,,,
2731,6,126.484548,48.239195,北安市,,231181,0456,231181000000,,,北安,,,,,,,1270,2,100,1007,1270,2731,,,,
2732,6,126.198681,48.515136,五大连池市,,231182,0456,231182000000,,,五大连池,,,,,,,1270,2,100,1007,1270,2732,,,,
2733,6,125.213846,49.183637,嫩江市,,231121,0456,231183000000,,,嫩江,,,,,,,1270,2,100,1007,1270,2733,,,,
2734,6,126.979195,46.6354,北林区,,231202,0455,231202000000,,,北林,,,,,,,1271,2,100,1007,1271,2734,,,,
2735,6,126.479654,46.830628,望奎县,,231221,0455,231221000000,,,望奎,,,,,,,1271,2,100,1007,1271,2735,,,,
2736,6,126.281745,46.250477,兰西县,,231222,0455,231222000000,,,兰西,,,,,,,1271,2,100,1007,1271,2736,,,,
2737,6,126.107087,46.687513,青冈县,,231223,0455,231223000000,,,青冈,,,,,,,1271,2,100,1007,1271,2737,,,,
2738,6,127.501116,46.878023,庆安县,,231224,0455,231224000000,,,庆安,,,,,,,1271,2,100,1007,1271,2738,,,,
2739,6,125.899819,47.171404,明水县,,231225,0455,231225000000,,,明水,,,,,,,1271,2,100,1007,1271,2739,,,,
2740,6,127.107929,47.233567,绥棱县,,231226,0455,231226000000,,,绥棱,,,,,,,1271,2,100,1007,1271,2740,,,,
2741,6,125.345162,46.421466,安达市,,231281,0455,231281000000,,,安达,,,,,,,1271,2,100,1007,1271,2741,,,,
2742,6,125.955454,46.049248,肇东市,,231282,0455,231282000000,,,肇东,,,,,,,1271,2,100,1007,1271,2742,,,,
2743,6,126.966659,47.459717,海伦市,,231283,0455,231283000000,,,海伦,,,,,,,1271,2,100,1007,1271,2743,,,,
2744,6,122.531563,52.970759,漠河市,,232723,0457,232701000000,,,漠河,,,,,,,1272,2,100,1007,1272,2744,,,,
2745,6,126.658169,51.724126,呼玛县,,232721,0457,232721000000,,,呼玛,,,,,,,1272,2,100,1007,1272,2745,,,,
2746,6,124.702277,52.333049,塔河县,,232722,0457,232722000000,,,塔河,,,,,,,1272,2,100,1007,1272,2746,,,,
2747,6,124.132011,50.407058,加格达奇区,,232701,0457,232761000000,,,加格达奇,,,,,,,1272,2,100,1007,1272,2747,,,,
2748,6,124.079458,50.421951,松岭区,,232701,0457,232762000000,,,松岭,,,,,,,1272,2,100,1007,1272,2748,,,,
2749,6,124.703358,52.333797,新林区,,232700,0457,232763000000,,,新林,,,,,,,1272,2,100,1007,1272,2749,,,,
2750,6,124.119377,50.419935,呼中区,,232701,0457,232764000000,,,呼中,,,,,,,1272,2,100,1007,1272,2750,,,,
2751,6,121.464703,31.231791,黄浦区,,310101,021,310101000000,,,黄浦,,,,,,,1273,2,100,1008,1273,2751,,,,
2752,6,121.433251,31.201068,徐汇区,,310104,021,310104000000,,,徐汇,,,,,,,1273,2,100,1008,1273,2752,,,,
2753,6,121.419987,31.222218,长宁区,,310105,021,310105000000,,,长宁,,,,,,,1273,2,100,1008,1273,2753,,,,
2754,6,121.454816,31.249003,静安区,,310106,021,310106000000,,,静安,,,,,,,1273,2,100,1008,1273,2754,,,,
2755,6,121.390903,31.251667,普陀区,,310107,021,310107000000,,,普陀,,,,,,,1273,2,100,1008,1273,2755,,,,
2756,6,121.500717,31.266619,虹口区,,310109,021,310109000000,,,虹口,,,,,,,1273,2,100,1008,1273,2756,,,,
2757,6,121.521735,31.261623,杨浦区,,310110,021,310110000000,,,杨浦,,,,,,,1273,2,100,1008,1273,2757,,,,
2758,6,121.377078,31.114717,闵行区,,310112,021,310112000000,,,闵行,,,,,,,1273,2,100,1008,1273,2758,,,,
2759,6,121.485128,31.40738,宝山区,,310113,021,310113000000,,,宝山,,,,,,,1273,2,100,1008,1273,2759,,,,
2760,6,121.260855,31.377564,嘉定区,,310114,021,310114000000,,,嘉定,,,,,,,1273,2,100,1008,1273,2760,,,,
2761,6,121.540096,31.223662,浦东新区,,310115,021,310115000000,,,浦东新,,,,,,,1273,2,100,1008,1273,2761,,,,
2762,6,121.337438,30.744164,金山区,,310116,021,310116000000,,,金山,,,,,,,1273,2,100,1008,1273,2762,,,,
2763,6,121.22333,31.034362,松江区,,310117,021,310117000000,,,松江,,,,,,,1273,2,100,1008,1273,2763,,,,
2764,6,121.11958,31.152574,青浦区,,310118,021,310118000000,,,青浦,,,,,,,1273,2,100,1008,1273,2764,,,,
2765,6,121.469547,30.919911,奉贤区,,310120,021,310120000000,,,奉贤,,,,,,,1273,2,100,1008,1273,2765,,,,
2766,6,121.392732,31.625328,崇明区,,310151,021,310151000000,,,崇明,,,,,,,1273,2,100,1008,1273,2766,,,,
2767,6,118.79268,32.050762,玄武区,,320102,025,320102000000,,,玄武,,,,,,,1274,2,100,1009,1274,2767,,,,
2768,6,118.789559,32.041201,秦淮区,,320104,025,320104000000,,,秦淮,,,,,,,1274,2,100,1009,1274,2768,,,,
2769,6,118.726482,32.005583,建邺区,,320105,025,320105000000,,,建邺,,,,,,,1274,2,100,1009,1274,2769,,,,
2770,6,118.764571,32.068382,鼓楼区,,320106,025,320106000000,,,鼓楼,,,,,,,1274,2,100,1009,1274,2770,,,,
2771,6,118.622866,32.061299,浦口区,,320111,025,320111000000,,,浦口,,,,,,,1274,2,100,1009,1274,2771,,,,
2772,6,118.904218,32.098455,栖霞区,,320113,025,320113000000,,,栖霞,,,,,,,1274,2,100,1009,1274,2772,,,,
2773,6,118.77387,31.993384,雨花台区,,320114,025,320114000000,,,雨花台,,,,,,,1274,2,100,1009,1274,2773,,,,
2774,6,118.834598,31.95583,江宁区,,320115,025,320115000000,,,江宁,,,,,,,1274,2,100,1009,1274,2774,,,,
2775,6,118.816241,32.324402,六合区,,320116,025,320116000000,,,六合,,,,,,,1274,2,100,1009,1274,2775,,,,
2776,6,119.022966,31.653013,溧水区,,320117,025,320117000000,,,溧水,,,,,,,1274,2,100,1009,1274,2776,,,,
2777,6,118.887126,31.330671,高淳区,,320118,025,320118000000,,,高淳,,,,,,,1274,2,100,1009,1274,2777,,,,
2778,6,120.353173,31.59151,锡山区,,320205,0510,320205000000,,,锡山,,,,,,,1275,2,100,1009,1275,2778,,,,
2779,6,120.293892,31.682915,惠山区,,320206,0510,320206000000,,,惠山,,,,,,,1275,2,100,1009,1275,2779,,,,
2780,6,120.26718,31.472432,滨湖区,,320211,0510,320211000000,,,滨湖,,,,,,,1275,2,100,1009,1275,2780,,,,
2781,6,120.291995,31.577625,梁溪区,,320213,0510,320213000000,,,梁溪,,,,,,,1275,2,100,1009,1275,2781,,,,
2782,6,120.348103,31.552763,新吴区,,320214,0510,320214000000,,,新吴,,,,,,,1275,2,100,1009,1275,2782,,,,
2783,6,120.280323,31.922618,江阴市,,320281,0510,320281000000,,,江阴,,,,,,,1275,2,100,1009,1275,2783,,,,
2784,6,119.818479,31.342721,宜兴市,,320282,0510,320282000000,,,宜兴,,,,,,,1275,2,100,1009,1275,2784,,,,
2785,6,117.179816,34.289723,鼓楼区,,320302,0516,320302000000,,,鼓楼,,,,,,,1276,2,100,1009,1276,2785,,,,
2786,6,117.245841,34.254461,云龙区,,320303,0516,320303000000,,,云龙,,,,,,,1276,2,100,1009,1276,2786,,,,
2787,6,117.460771,34.436609,贾汪区,,320305,0516,320305000000,,,贾汪,,,,,,,1276,2,100,1009,1276,2787,,,,
2788,6,117.188048,34.245503,泉山区,,320311,0516,320311000000,,,泉山,,,,,,,1276,2,100,1009,1276,2788,,,,
2789,6,117.163629,34.181923,铜山区,,320312,0516,320312000000,,,铜山,,,,,,,1276,2,100,1009,1276,2789,,,,
2790,6,116.590172,34.695101,丰县,,320321,0516,320321000000,,,,,,,,,,1276,2,100,1009,1276,2790,,,,
2791,6,116.932124,34.722791,沛县,,320322,0516,320322000000,,,,,,,,,,1276,2,100,1009,1276,2791,,,,
2792,6,117.936098,33.914124,睢宁县,,320324,0516,320324000000,,,睢宁,,,,,,,1276,2,100,1009,1276,2792,,,,
2793,6,117.240241,34.289855,徐州经济技术开发区,,320302,0516,320371000000,,,,,,,,,,1276,2,100,1009,1276,2793,,,,
2794,6,118.348863,34.370659,新沂市,,320381,0516,320381000000,,,新沂,,,,,,,1276,2,100,1009,1276,2794,,,,
2795,6,118.006831,34.340093,邳州市,,320382,0516,320382000000,,,邳州,,,,,,,1276,2,100,1009,1276,2795,,,,
2796,6,119.970241,31.781652,天宁区,,320402,0519,320402000000,,,天宁,,,,,,,1277,2,100,1009,1277,2796,,,,
2797,6,119.897427,31.804342,钟楼区,,320404,0519,320404000000,,,钟楼,,,,,,,1277,2,100,1009,1277,2797,,,,
2798,6,119.967434,31.83269,新北区,,320411,0519,320411000000,,,新北,,,,,,,1277,2,100,1009,1277,2798,,,,
2799,6,119.937754,31.703288,武进区,,320412,0519,320412000000,,,武进,,,,,,,1277,2,100,1009,1277,2799,,,,
2800,6,119.592991,31.725391,金坛区,,320413,0519,320413000000,,,金坛,,,,,,,1277,2,100,1009,1277,2800,,,,
2801,6,119.479006,31.418845,溧阳市,,320481,0519,320481000000,,,溧阳,,,,,,,1277,2,100,1009,1277,2801,,,,
2802,6,120.56263,31.297014,虎丘区,,320505,0512,320505000000,,,虎丘,,,,,,,1278,2,100,1009,1278,2802,,,,
2803,6,120.627711,31.266391,吴中区,,320506,0512,320506000000,,,吴中,,,,,,,1278,2,100,1009,1278,2803,,,,
2804,6,120.638451,31.371212,相城区,,320507,0512,320507000000,,,相城,,,,,,,1278,2,100,1009,1278,2804,,,,
2805,6,120.613118,31.338558,姑苏区,,320508,0512,320508000000,,,姑苏,,,,,,,1278,2,100,1009,1278,2805,,,,
2806,6,120.640961,31.140897,吴江区,,320509,0512,320509000000,,,吴江,,,,,,,1278,2,100,1009,1278,2806,,,,
2807,6,120.802814,31.353255,苏州工业园区,,320506,0512,320571000000,,,苏州工业园,,,,,,,1278,2,100,1009,1278,2807,,,,
2808,6,120.748085,31.656312,常熟市,,320581,0512,320581000000,,,常熟,,,,,,,1278,2,100,1009,1278,2808,,,,
2809,6,120.474484,31.901773,张家港市,,320582,0512,320582000000,,,张家港,,,,,,,1278,2,100,1009,1278,2809,,,,
2810,6,120.97641,31.387623,昆山市,,320583,0512,320583000000,,,昆山,,,,,,,1278,2,100,1009,1278,2810,,,,
2811,6,121.125933,31.459518,太仓市,,320585,0512,320585000000,,,太仓,,,,,,,1278,2,100,1009,1278,2811,,,,
2812,6,120.853176,32.012015,崇川区,,320602,0513,320602000000,,,崇川,,,,,,,1279,2,100,1009,1279,2812,,,,
2813,6,120.814187,32.034517,港闸区,,320611,0513,320611000000,,,港闸,,,,,,,1279,2,100,1009,1279,2813,,,,
2814,6,121.070415,32.06599,通州区,,320612,0513,320612000000,,,通州,,,,,,,1279,2,100,1009,1279,2814,,,,
2815,6,121.180608,32.333732,如东县,,320623,0513,320623000000,,,如东,,,,,,,1279,2,100,1009,1279,2815,,,,
2816,6,120.924752,31.925323,南通经济技术开发区,,320602,0513,320671000000,,,,,,,,,,1279,2,100,1009,1279,2816,,,,
2817,6,121.65313,31.810086,启东市,,320681,0513,320681000000,,,启东,,,,,,,1279,2,100,1009,1279,2817,,,,
2818,6,120.570667,32.372775,如皋市,,320682,0513,320682000000,,,如皋,,,,,,,1279,2,100,1009,1279,2818,,,,
2819,6,121.177055,31.873055,海门市,,320684,0513,320684000000,,,海门,,,,,,,1279,2,100,1009,1279,2819,,,,
2820,6,120.462723,32.535478,海安市,,320621,0513,320685000000,,,海安,,,,,,,1279,2,100,1009,1279,2820,,,,
2821,6,119.333132,34.761031,连云区,,320703,0518,320703000000,,,连云,,,,,,,1280,2,100,1009,1280,2821,,,,
2822,6,119.188129,34.607744,海州区,,320706,0518,320706000000,,,海州,,,,,,,1280,2,100,1009,1280,2822,,,,
2823,6,119.16768,34.842072,赣榆区,,320707,0518,320707000000,,,赣榆,,,,,,,1280,2,100,1009,1280,2823,,,,
2824,6,118.747375,34.543411,东海县,,320722,0518,320722000000,,,东海,,,,,,,1280,2,100,1009,1280,2824,,,,
2825,6,119.233898,34.285625,灌云县,,320723,0518,320723000000,,,灌云,,,,,,,1280,2,100,1009,1280,2825,,,,
2826,6,119.310113,34.088376,灌南县,,320724,0518,320724000000,,,灌南,,,,,,,1280,2,100,1009,1280,2826,,,,
2827,6,119.341347,34.697476,连云港经济技术开发区,,320703,0518,320771000000,,,,,,,,,,1280,2,100,1009,1280,2827,,,,
2828,6,118.698127,34.508462,连云港高新技术产业开发区,,320722,0518,320772000000,,,,,,,,,,1280,2,100,1009,1280,2828,,,,
2829,6,119.135519,33.504203,淮安区,,320803,0517,320803000000,,,淮安,,,,,,,1281,2,100,1009,1281,2829,,,,
2830,6,119.029199,33.633226,淮阴区,,320804,0517,320804000000,,,淮阴,,,,,,,1281,2,100,1009,1281,2830,,,,
2831,6,119.009828,33.611748,清江浦区,,320800,0517,320812000000,,,清江浦,,,,,,,1281,2,100,1009,1281,2831,,,,
2832,6,118.867984,33.295994,洪泽区,,320813,0517,320813000000,,,洪泽,,,,,,,1281,2,100,1009,1281,2832,,,,
2833,6,119.254904,33.782342,涟水县,,320826,0517,320826000000,,,涟水,,,,,,,1281,2,100,1009,1281,2833,,,,
2834,6,118.539182,33.013896,盱眙县,,320830,0517,320830000000,,,盱眙,,,,,,,1281,2,100,1009,1281,2834,,,,
2835,6,119.015166,33.027157,金湖县,,320831,0517,320831000000,,,金湖,,,,,,,1281,2,100,1009,1281,2835,,,,
2836,6,119.182039,33.654512,淮安经济技术开发区,,320803,0517,320871000000,,,,,,,,,,1281,2,100,1009,1281,2836,,,,
2837,6,120.192513,33.392011,亭湖区,,320902,0515,320902000000,,,亭湖,,,,,,,1282,2,100,1009,1282,2837,,,,
2838,6,120.148927,33.339521,盐都区,,320903,0515,320903000000,,,盐都,,,,,,,1282,2,100,1009,1282,2838,,,,
2839,6,120.496279,33.201971,大丰区,,320904,0515,320904000000,,,大丰,,,,,,,1282,2,100,1009,1282,2839,,,,
2840,6,119.573205,34.200929,响水县,,320921,0515,320921000000,,,响水,,,,,,,1282,2,100,1009,1282,2840,,,,
2841,6,119.81575,33.991741,滨海县,,320922,0515,320922000000,,,滨海,,,,,,,1282,2,100,1009,1282,2841,,,,
2842,6,119.797414,33.760753,阜宁县,,320923,0515,320923000000,,,阜宁,,,,,,,1282,2,100,1009,1282,2842,,,,
2843,6,120.253275,33.776173,射阳县,,320924,0515,320924000000,,,射阳,,,,,,,1282,2,100,1009,1282,2843,,,,
2844,6,119.793486,33.465736,建湖县,,320925,0515,320925000000,,,建湖,,,,,,,1282,2,100,1009,1282,2844,,,,
2845,6,120.245103,33.355844,盐城经济技术开发区,,320902,0515,320971000000,,,,,,,,,,1282,2,100,1009,1282,2845,,,,
