# 来源：本词表来自BCC语料库汉语部分的报刊（news）频道。
# 说明：未去除字母词。存在部分数量词残留。
# 制作：北京语言大学・信息科学学院・大数据与教育技术研究所 2015年10月
# 引用：北京语言大学BCC语料库 http://bcc.blcu.edu.cn
# 吾匣：截取频数大于等于200的数据
"词","排名","频次"
之前,1606,139283
当天,1607,139213
风险,1608,139211
执法,1609,138904
一面,1610,138801
影片,1611,138676
不再,1612,138521
"!",1613,138410
当局,1614,138297
离,1615,138257
心里,1616,138212
消灭,1617,138108
货,1618,137877
南方,1619,137874
房地产,1620,137620
联盟,1621,137605
市场经济,1622,137605
指挥,1623,137321
教,1624,137201
更是,1625,137163
男,1626,137043
国外,1627,137026
唯,1628,136943
节目,1629,136754
出发,1630,136753
遇到,1631,136677
一份,1632,136580
庆祝,1633,136525
唱,1634,136485
进攻,1635,136280
在于,1636,136181
加入,1637,136173
通讯员,1638,136082
展,1639,136060
近期,1640,136016
条例,1641,136005
摆,1642,135978
自身,1643,135833
国民党,1644,135706
逐渐,1645,135579
尽,1646,135264
充满,1647,135211
大部分,1648,135114
透露,1649,135099
尤其是,1650,134890
立场,1651,134873
极大,1652,134747
发言,1653,134738
马克思主义,1654,134668
整体,1655,134590
气,1656,134545
享受,1657,134270
大批,1658,134232
考察,1659,134076
政权,1660,134017
势,1661,133918
游客,1662,133901
实力,1663,133896
回来,1664,133895
回家,1665,133706
韩国,1666,133462
违反,1667,133155
年轻,1668,132975
感觉,1669,132954
警察,1670,132948
订,1671,132800
理想,1672,132575
情绪,1673,132569
关,1674,132387
外交,1675,132374
商店,1676,132224
不可能,1677,132168
脚,1678,132104
日益,1679,132064
进口,1680,131977
巴,1681,131294
实,1682,131237
治安,1683,130891
疾病,1684,130340
抗,1685,130314
计,1686,130230
共有,1687,130227
笑,1688,130226
主持,1689,130169
含,1690,130127
道德,1691,130060
收费,1692,129907
资本,1693,129848
带动,1694,129838
江西,1695,129791
文学,1696,129784
印,1697,129778
斗,1698,129749
为首,1699,129420
碎,1700,129385
纪律,1701,129332
广州,1702,129308
丰收,1703,129296
收到,1704,129101
落,1705,128993
予以,1706,128969
投,1707,128870
避免,1708,128860
位于,1709,128678
常,1710,128660
周围,1711,128606
拒绝,1712,128591
养,1713,128538
临时,1714,128475
红旗,1715,128452
客户,1716,128376
似乎,1717,128324
日子,1718,128295
习惯,1719,128103
一方面,1720,128083
法规,1721,128074
农,1722,128056
有时,1723,127924
贫困,1724,127904
一道,1725,127775
家长,1726,127641
财产,1727,127592
忙,1728,127340
安装,1729,127260
共产党员,1730,127234
会见,1731,127020
休息,1732,126978
中学,1733,126857
局面,1734,126746
贵阳市,1735,126654
直,1736,126567
不久,1737,126514
具,1738,126345
合法,1739,126338
流通,1740,126260
失败,1741,126186
允许,1742,126162
儿,1743,126136
警方,1744,126054
补,1745,125912
听到,1746,125883
核心,1747,125833
机场,1748,125791
运行,1749,125669
限制,1750,125563
右,1751,125518
股票,1752,125481
草案,1753,125436
手术,1754,125336
仪式,1755,125305
之中,1756,125226
亦,1757,124718
即使,1758,124701
简单,1759,124615
园,1760,124567
副主任,1761,124558
铁,1762,124547
对象,1763,124546
破,1764,124509
标志,1765,124453
最新,1766,124252
龙,1767,124199
拍,1768,124181
报名,1769,124042
刘少奇,1770,124020
留下,1771,123977
应用,1772,123848
对方,1773,123835
甲,1774,123753
激烈,1775,123708
统治,1776,123654
河,1777,123507
尽快,1778,123499
德,1779,123497
杯,1780,123486
不管,1781,123438
感情,1782,123360
围绕,1783,123348
电力,1784,123315
争,1785,123148
全球,1786,123146
非洲,1787,122944
街,1788,122915
妻子,1789,122845
山区,1790,122794
同志们,1791,122762
生态,1792,122466
水利,1793,122427
常委,1794,122312
算,1795,122085
让人,1796,122019
广播,1797,122016
十月,1798,121880
中共中央,1799,121833
数字,1800,121733
几十,1801,121655
住宅,1802,121620
主张,1803,121499
快速,1804,121462
作物,1805,121419
感谢,1806,121288
锻炼,1807,121281
烧,1808,121272
违法,1809,121227
健全,1810,121065
集,1811,120797
负担,1812,120781
注册,1813,120753
制作,1814,120689
枚,1815,120661
全年,1816,120515
尊重,1817,120487
人家,1818,120356
林彪,1819,120176
抓紧,1820,120138
脸,1821,120110
机器,1822,120090
复杂,1823,119965
精神文明,1824,119793
做法,1825,119700
不了,1826,119700
马上,1827,119649
列,1828,119623
赛,1829,119385
比如,1830,119307
解释,1831,119262
烟,1832,119254
木,1833,119160
位置,1834,119058
挖,1835,118920
光辉,1836,118887
持,1837,118818
污染,1838,118688
亲切,1839,118647
犯,1840,118630
亚,1841,118605
协助,1842,118577
法院,1843,118560
配套,1844,118436
负,1845,118390
知识分子,1846,118284
城乡,1847,118284
计算,1848,118014
乘,1849,117952
谈到,1850,117932
凡,1851,117808
顶,1852,117723
劳动力,1853,117605
紧密,1854,117565
部署,1855,117502
以为,1856,117464
旅客,1857,117463
宪法,1858,117435
热爱,1859,117427
走向,1860,117269
调动,1861,117266
一个人,1862,117230
行情,1863,116900
经历,1864,116880
体,1865,116873
莫斯科,1866,116870
条约,1867,116832
科学技术,1868,116757
至少,1869,116572
五月,1870,116500
局势,1871,115798
若,1872,115795
流,1873,115686
物价,1874,115671
成长,1875,115552
伤,1876,115508
如下,1877,115436
超额,1878,115323
袭击,1879,115142
党组织,1880,115135
实际上,1881,115056
祝贺,1882,114973
广,1883,114872
协商,1884,114866
系列,1885,114837
马克思列宁主义,1886,114822
兼,1887,114757
以便,1888,114602
义务,1889,114499
群,1890,114497
答,1891,114496
援助,1892,114396
其它,1893,114394
演员,1894,114060
眼,1895,113964
大规模,1896,113861
挑,1897,113827
必然,1898,113766
师,1899,113753
赴,1900,113750
节日,1901,113671
带头,1902,113636
相比,1903,113497
三月,1904,113438
急,1905,113348
古,1906,113298
相对,1907,113250
夜,1908,113051
真是,1909,112816
纸,1910,112791
安,1911,112521
空,1912,112269
常常,1913,112219
供,1914,112197
冬,1915,112177
高潮,1916,112108
确实,1917,112036
上半年,1918,111948
办事,1919,111875
钢,1920,111808
题,1921,111763
周恩来,1922,111544
估计,1923,111532
经济效益,1924,111496
主管,1925,111471
赶,1926,111467
副总理,1927,111442
规律,1928,111408
进展,1929,111400
外地,1930,111362
并没有,1931,111350
西湖,1932,111162
服装,1933,111071
劳力,1934,111070
夫人,1935,111054
照,1936,111020
前来,1937,110927
城镇,1938,110868
少数,1939,110851
中共,1940,110815
心情,1941,110696
陈,1942,110634
封,1943,110560
同胞,1944,110441
上级,1945,110337
深化,1946,110319
自动,1947,110274
出售,1948,110249
迎接,1949,110192
垃圾,1950,110138
员,1951,110073
妈妈,1952,110027
传,1953,109887
追求,1954,109845
草,1955,109798
足,1956,109775
公共,1957,109758
不知,1958,109697
年龄,1959,109685
药品,1960,109645
西方,1961,109566
听取,1962,109539
取消,1963,109533
求,1964,109447
工地,1965,109429
代表大会,1966,109361
记,1967,109315
修改,1968,109297
毕业生,1969,109287
直到,1970,109276
少年,1971,109265
青少年,1972,109121
九月,1973,109108
丈夫,1974,109100
达成,1975,109097
县委,1976,109031
客观,1977,109020
领,1978,108979
墙,1979,108970
固定,1980,108944
六月,1981,108902
全会,1982,108875
肥,1983,108858
眼睛,1984,108535
清理,1985,108325
性质,1986,108287
较好,1987,108277
借,1988,108232
免费,1989,108175
有利,1990,108054
大多数,1991,108043
主题,1992,107877
相应,1993,107815
一旦,1994,107765
到达,1995,107746
每月,1996,107656
今,1997,107536
决策,1998,107500
体会,1999,107453
繁荣,2000,107371
税收,2001,107349
典型,2002,107324
七月,2003,107286
止,2004,107248
四月,2005,107164
优惠,2006,107164
趋势,2007,107132
八月,2008,107071
苦,2009,107034
配,2010,106976
巴勒斯坦,2011,106897
禁止,2012,106844
港,2013,106806
观,2014,106800
广场,2015,106780
俱乐部,2016,106772
浪费,2017,106701
居,2018,106603
翻,2019,106461
职务,2020,106426
治理,2021,106339
员工,2022,106275
广东,2023,106262
抢,2024,106223
表,2025,106212
家属,2026,106129
党政,2027,105727
愿望,2028,105725
对待,2029,105692
第二次,2030,105628
寻找,2031,105574
照片,2032,105569
紧,2033,105550
经理,2034,105474
秋,2035,105412
也许,2036,105388
决赛,2037,105358
潜力,2038,105245
富,2039,105217
依然,2040,105102
所在,2041,105005
法制,2042,104963
产值,2043,104889
歌,2044,104880
刚刚,2045,104793
拥护,2046,104752
发布,2047,104671
古巴,2048,104644
坚定,2049,104557
走势,2050,104485
使得,2051,104483
每一,2052,104435
患,2053,104404
众多,2054,104296
西藏,2055,104230
革新,2056,104225
国内外,2057,104224
每一个,2058,104191
全区,2059,104140
涉及,2060,104083
各族,2061,104081
探索,2062,104053
看来,2063,104039
资格,2064,104010
风格,2065,103918
主力,2066,103877
责任制,2067,103814
检验,2068,103713
谈话,2069,103651
纠正,2070,103610
喝,2071,103563
上涨,2072,103557
地主,2073,103478
抱,2074,103459
防治,2075,103442
领土,2076,103277
优良,2077,103256
意大利,2078,103159
呀,2079,103071
溪,2080,103053
时刻,2081,103014
金牌,2082,103005
司机,2083,102958
奖金,2084,102856
作家,2085,102808
为止,2086,102759
西部,2087,102660
拨,2088,102600
掀起,2089,102535
生产力,2090,102486
爆炸,2091,102363
涨,2092,102294
民警,2093,102268
上来,2094,102253
展示,2095,102209
种种,2096,102198
照顾,2097,102087
显得,2098,102084
肉,2099,102041
本身,2100,101953
公安,2101,101915
紧急,2102,101856
送到,2103,101852
无限,2104,101819
技术人员,2105,101809
去了,2106,101801
协定,2107,101783
不敢,2108,101754
压,2109,101647
势力,2110,101646
转移,2111,101636
对手,2112,101593
跌,2113,101530
房子,2114,101487
老板,2115,101333
戏,2116,101282
取,2117,101275
雨,2118,101213
那种,2119,101151
×,2120,101147
地点,2121,101032
般,2122,101010
反动派,2123,100976
夺取,2124,100965
例如,2125,100920
尚,2126,100823
气氛,2127,100753
渠道,2128,100666
招生,2129,100639
权力,2130,100590
岛,2131,100543
准,2132,100482
发言人,2133,100434
历史上,2134,100403
课,2135,100384
各部门,2136,100367
制订,2137,100330
商场,2138,100155
感,2139,100057
生长,2140,100008
奖励,2141,99989
委托,2142,99986
骨干,2143,99958
今日,2144,99957
省政府,2145,99949
作者,2146,99946
球员,2147,99892
石油,2148,99872
型,2149,99747
失去,2150,99729
造,2151,99723
随后,2152,99655
副书记,2153,99554
优质,2154,99543
外交部,2155,99529
大使,2156,99481
动力,2157,99475
知,2158,99456
一带,2159,99442
接待,2160,99437
模式,2161,99342
化,2162,99342
读书,2163,99271
整理,2164,99238
女性,2165,99207
攻击,2166,99022
教训,2167,99017
注,2168,98962
学会,2169,98867
上年,2170,98818
工艺,2171,98803
民间,2172,98793
消除,2173,98771
矿,2174,98766
银,2175,98678
哪里,2176,98666
股市,2177,98658
乡镇,2178,98651
绝对,2179,98599
全党,2180,98592
缺点,2181,98483
加速,2182,98427
致,2183,98295
打破,2184,98100
人均,2185,98081
试点,2186,98054
环保,2187,98035
衣服,2188,98023
居住,2189,98015
赶到,2190,97950
评价,2191,97864
许,2192,97850
钢铁,2193,97801
香,2194,97680
箱,2195,97679
打开,2196,97672
遍,2197,97645
步伐,2198,97637
整,2199,97557
缺,2200,97512
干涉,2201,97496
审议,2202,97434
秒,2203,97414
自我,2204,97348
到处,2205,97343
总额,2206,97325
馆,2207,97270
尚未,2208,97192
不知道,2209,97123
以外,2210,97083
联赛,2211,97081
赢得,2212,97066
业余,2213,97029
多年,2214,97027
净,2215,97018
盖,2216,96939
评,2217,96920
放弃,2218,96855
载,2219,96823
青,2220,96794
情,2221,96696
李,2222,96494
公园,2223,96387
本人,2224,96174
外资,2225,96122
存,2226,96112
反弹,2227,96111
式,2228,96055
子女,2229,95981
英勇,2230,95974
总体,2231,95900
履行,2232,95861
公民,2233,95822
绿化,2234,95791
审查,2235,95765
中间,2236,95704
合,2237,95646
编辑,2238,95588
板,2239,95555
工人们,2240,95410
农户,2241,95230
活跃,2242,95196
平时,2243,95142
具备,2244,94933
深圳,2245,94929
大寨,2246,94915
慰问,2247,94885
维持,2248,94792
季节,2249,94774
绿,2250,94527
强化,2251,94511
福州,2252,94429
个体,2253,94391
孩子们,2254,94286
权益,2255,94181
新建,2256,94158
场所,2257,94146
贵,2258,94049
最多,2259,94032
业绩,2260,94008
空气,2261,93997
色,2262,93966
绿色,2263,93884
领导班子,2264,93800
第二天,2265,93784
奥运会,2266,93722
血,2267,93658
美丽,2268,93601
另一方面,2269,93581
少数民族,2270,93554
印度尼西亚,2271,93538
各界,2272,93532
背,2273,93469
培育,2274,93448
程序,2275,93410
作业,2276,93404
个别,2277,93399
一月,2278,93397
南京,2279,93345
示范,2280,93195
高等,2281,93186
本届,2282,93183
进程,2283,93136
抢救,2284,93131
质,2285,93089
国防,2286,93016
军民,2287,92955
剧,2288,92946
大小,2289,92867
基本上,2290,92805
感受,2291,92772
亮,2292,92713
天气,2293,92576
启动,2294,92547
口号,2295,92544
须,2296,92441
构成,2297,92428
其次,2298,92355
试,2299,92281
专,2300,92280
吸收,2301,92226
证券,2302,92183
严肃,2303,92142
上去,2304,92131
个股,2305,91959
语言,2306,91935
金额,2307,91918
随时,2308,91903
社论,2309,91887
州,2310,91878
显然,2311,91727
发达,2312,91653
福建省,2313,91650
表达,2314,91615
合格,2315,91581
挑战,2316,91535
遵守,2317,91488
轻,2318,91479
转让,2319,91436
股东,2320,91421
竹,2321,91380
板块,2322,91360
维修,2323,91285
钟,2324,91176
预防,2325,91134
史,2326,91045
学院,2327,90938
紧紧,2328,90874
球队,2329,90870
作战,2330,90865
司法,2331,90782
纪录,2332,90772
看看,2333,90696
成熟,2334,90645
苗,2335,90628
诗,2336,90617
贴,2337,90597
效率,2338,90426
费,2339,90371
展览,2340,90330
国有企业,2341,90304
积累,2342,90253
官兵,2343,90221
艰苦,2344,90198
叶,2345,90176
游,2346,89998
激动,2347,89780
遭受,2348,89777
过来,2349,89730
否则,2350,89702
男女,2351,89675
帐,2352,89633
罪行,2353,89629
宽,2354,89525
观察,2355,89473
每人,2356,89464
面貌,2357,89429
不大,2358,89418
种子,2359,89409
汇报,2360,89364
不怕,2361,89364
实验,2362,89293
高校,2363,89263
移动,2364,89242
现金,2365,89226
十几,2366,89212
在内,2367,89061
声音,2368,89001
招,2369,88976
职能,2370,88904
私营,2371,88903
适合,2372,88902
阿尔巴尼亚,2373,88883
乡镇企业,2374,88834
人大常委会,2375,88792
接触,2376,88758
事务,2377,88662
财务,2378,88615
人体,2379,88613
响应,2380,88604
并不是,2381,88570
开拓,2382,88337
创业,2383,88316
泰国,2384,88213
环节,2385,88211
处罚,2386,88208
主体,2387,88168
女人,2388,88155
走出,2389,88033
一半,2390,88014
营,2391,88003
软件,2392,87948
指数,2393,87868
决不,2394,87734
火,2395,87724
之下,2396,87718
支付,2397,87701
熟悉,2398,87675
春耕,2399,87656
依据,2400,87593
理由,2401,87591
十一月,2402,87491
团长,2403,87488
凌晨,2404,87435
中华,2405,87409
冲,2406,87407
调查研究,2407,87403
至于,2408,87315
销,2409,87290
发放,2410,87230
派出,2411,87157
哪,2412,87092
株,2413,86940
英语,2414,86917
人民公社,2415,86892
本月,2416,86888
杀,2417,86828
中午,2418,86781
_,2419,86715
自行车,2420,86696
侵略者,2421,86669
革委会,2422,86576
沪,2423,86474
结婚,2424,86472
二月,2425,86455
研制,2426,86399
文物,2427,86355
注重,2428,86352
肥料,2429,86289
供销,2430,86272
感动,2431,86270
最低,2432,86258
经费,2433,86164
宝,2434,86145
考核,2435,86126
笔者,2436,86115
懂得,2437,86041
创建,2438,86003
井,2439,85990
高举,2440,85877
危害,2441,85868
夏,2442,85785
坏,2443,85772
受伤,2444,85763
京,2445,85755
遗失,2446,85749
旗帜,2447,85747
源,2448,85728
小区,2449,85663
短期,2450,85651
教练,2451,85643
预算,2452,85590
副部长,2453,85508
收益,2454,85475
明天,2455,85473
设置,2456,85459
一小撮,2457,85439
拿出,2458,85428
奖,2459,85412
主权,2460,85378
特区,2461,85336
多数,2462,85329
普及,2463,85328
游行,2464,85321
怀,2465,85297
农具,2466,85183
本来,2467,85135
床,2468,85128
每次,2469,85096
营业,2470,85082
扶贫,2471,84956
冲突,2472,84914
将来,2473,84833
师生,2474,84812
外商,2475,84730
只好,2476,84729
更为,2477,84726
望,2478,84725
国有,2479,84666
退,2480,84656
考,2481,84604
上面,2482,84589
审批,2483,84516
在此,2484,84508
机遇,2485,84503
塘,2486,84459
科学家,2487,84406
各自,2488,84381
客,2489,84366
结,2490,84343
值,2491,84306
继,2492,84304
事迹,2493,84210
码头,2494,84168
偏,2495,84132
命令,2496,84100
不愿,2497,84055
上下,2498,84047
包装,2499,84038
玩,2500,84017
称为,2501,83990
正义,2502,83938
名字,2503,83917
派出所,2504,83909
最佳,2505,83813
南昌,2506,83810
新型,2507,83757
大胆,2508,83752
局长,2509,83750
舆论,2510,83716
总书记,2511,83714
颗,2512,83679
厂长,2513,83636
皮,2514,83556
