# 现代汉语语料库词语分词类频率表
# 语料规模：2000万字 ，只列入出现次数大于50次的词
# 制作：www.cncorpus.org 语料库在线网站
"Word","Rank","Token","Catelog","Count","Frequency","Cumulative frequency"
深思,11701,v,动词,80.0,8.0E-4,91.01459999999896
小汽车,11702,n,名词,80.0,8.0E-4,91.01379999999897
舔,11703,v,动词,80.0,8.0E-4,91.01299999999897
何尝,11704,d,副词,80.0,8.0E-4,91.00899999999898
过时,11705,v,动词,80.0,8.0E-4,91.00419999999899
图腾,11706,n,名词,80.0,8.0E-4,91.00499999999899
势头,11707,n,名词,80.0,8.0E-4,91.00579999999898
起步,11708,v,动词,80.0,8.0E-4,91.01219999999897
粗大,11709,a,形容词,80.0,8.0E-4,91.00739999999898
裸露,11710,v,动词,80.0,8.0E-4,91.00819999999898
渔场,11711,n,名词,80.0,8.0E-4,91.00659999999898
捣乱,11712,v,动词,80.0,8.0E-4,91.01139999999897
外部,11713,n,名词,80.0,8.0E-4,91.00979999999898
自然规律,11714,n,名词,80.0,8.0E-4,91.01859999999895
艺术性,11715,n,名词,80.0,8.0E-4,91.03139999999892
朝,11716,v,动词,80.0,8.0E-4,91.03859999999891
捅,11717,v,动词,80.0,8.0E-4,91.03779999999891
陶,11718,n,名词,80.0,8.0E-4,91.03699999999891
姓氏,11719,n,名词,80.0,8.0E-4,91.03619999999891
洋流,11720,n,名词,80.0,8.0E-4,91.03539999999892
顺应,11721,v,动词,80.0,8.0E-4,91.03459999999892
饭馆,11722,n,名词,80.0,8.0E-4,91.03379999999892
昨夜,11723,nt,时间名词,80.0,8.0E-4,91.03299999999892
禾,11724,n,名词,80.0,8.0E-4,91.03219999999892
麻痹,11725,v,动词,80.0,8.0E-4,91.02179999999895
切割,11726,v,动词,80.0,8.0E-4,91.03059999999893
尖端,11727,n,名词,80.0,8.0E-4,91.0393999999989
乙炔,11728,n,名词,80.0,8.0E-4,91.02979999999893
首相,11729,n,名词,80.0,8.0E-4,91.02899999999893
辨证,11730,v,动词,80.0,8.0E-4,91.01939999999895
农会,11731,n,名词,80.0,8.0E-4,91.02819999999893
电话铃,11732,n,名词,80.0,8.0E-4,91.02739999999893
银子,11733,n,名词,80.0,8.0E-4,91.02659999999894
锄头,11734,n,名词,80.0,8.0E-4,91.02579999999894
释,11735,v,动词,80.0,8.0E-4,91.02499999999894
原生,11736,v,动词,80.0,8.0E-4,91.02419999999894
推导,11737,v,动词,80.0,8.0E-4,91.02339999999894
火灾,11738,n,名词,79.0,8.0E-4,91.14339999999866
出神,11739,v,动词,79.0,8.0E-4,91.14419999999866
开到,11740,v,动词,79.0,8.0E-4,91.16499999999861
电池组,11741,n,名词,79.0,8.0E-4,91.14499999999866
矿石,11742,n,名词,79.0,8.0E-4,91.14739999999865
高超,11743,a,形容词,79.0,8.0E-4,91.15299999999864
七百,11744,m,数词,79.0,8.0E-4,91.14659999999866
七五,11745,j,缩略语,79.0,8.0E-4,91.14099999999867
母猪,11746,n,名词,79.0,8.0E-4,91.14819999999865
近乎,11747,v,动词,79.0,8.0E-4,91.14899999999865
侦探,11748,n,名词,79.0,8.0E-4,91.14979999999865
扳,11749,v,动词,79.0,8.0E-4,91.15059999999865
条文,11750,n,名词,79.0,8.0E-4,91.11379999999873
评定,11751,v,动词,79.0,8.0E-4,91.15139999999865
手下,11752,nl,处所名词,79.0,8.0E-4,91.14259999999867
案子,11753,n,名词,79.0,8.0E-4,91.15219999999864
友爱,11754,v,动词,79.0,8.0E-4,91.13459999999868
愤慨,11755,a,形容词,79.0,8.0E-4,91.13299999999869
吆喝,11756,v,动词,79.0,8.0E-4,91.14579999999866
笔,11757,q,量词,79.0,8.0E-4,91.1297999999987
国营农场,11758,n,名词,79.0,8.0E-4,91.1305999999987
哥白尼,11759,nh,人名,79.0,8.0E-4,91.13139999999869
绝缘,11760,v,动词,79.0,8.0E-4,91.13219999999869
原野,11761,n,名词,79.0,8.0E-4,91.14019999999867
情人,11762,n,名词,79.0,8.0E-4,91.13379999999869
富,11763,v,动词,79.0,8.0E-4,91.1281999999987
银幕,11764,n,名词,79.0,8.0E-4,91.13539999999868
前者,11765,r,代词,79.0,8.0E-4,91.13619999999868
然,11766,k,后接成分,79.0,8.0E-4,91.13699999999868
谴责,11767,v,动词,79.0,8.0E-4,91.13779999999868
份,11768,n,名词,79.0,8.0E-4,91.13859999999868
词句,11769,n,名词,79.0,8.0E-4,91.13939999999867
警,11770,n,名词,79.0,8.0E-4,91.1289999999987
沿用,11771,v,动词,79.0,8.0E-4,91.16419999999862
织布,11772,v,动词,79.0,8.0E-4,91.1697999999986
派来,11773,v,动词,79.0,8.0E-4,91.16739999999861
报考,11774,v,动词,79.0,8.0E-4,91.1689999999986
沉吟,11775,v,动词,79.0,8.0E-4,91.1705999999986
气血,11776,n,名词,79.0,8.0E-4,91.16659999999861
笔直,11777,a,形容词,79.0,8.0E-4,91.1713999999986
渊源,11778,n,名词,79.0,8.0E-4,91.1721999999986
舰队,11779,n,名词,79.0,8.0E-4,91.17779999999858
共存,11780,v,动词,79.0,8.0E-4,91.1729999999986
定价,11781,n,名词,79.0,8.0E-4,91.1737999999986
予,11782,r,代词,79.0,8.0E-4,91.17539999999859
竖起,11783,v,动词,79.0,8.0E-4,91.17619999999859
订立,11784,v,动词,79.0,8.0E-4,91.17699999999859
旁的,11785,n,名词,79.0,8.0E-4,91.17859999999858
乡长,11786,n,名词,79.0,8.0E-4,91.17459999999859
收藏,11787,v,动词,79.0,8.0E-4,91.1681999999986
刀子,11788,n,名词,79.0,8.0E-4,91.15859999999863
目录,11789,n,名词,79.0,8.0E-4,91.15459999999864
共青团,11790,j,缩略语,79.0,8.0E-4,91.15539999999864
珊瑚,11791,n,名词,79.0,8.0E-4,91.15619999999863
跟上,11792,v,动词,79.0,8.0E-4,91.15699999999863
前辈,11793,n,名词,79.0,8.0E-4,91.15779999999863
先行,11794,v,动词,79.0,8.0E-4,91.16579999999861
物象,11795,n,名词,79.0,8.0E-4,91.15939999999863
白话,11796,n,名词,79.0,8.0E-4,91.15379999999864
小商品,11797,n,名词,79.0,8.0E-4,91.16099999999862
啪,11798,o,拟声词,79.0,8.0E-4,91.16019999999862
虫子,11799,n,名词,79.0,8.0E-4,91.16179999999862
缕,11800,q,量词,79.0,8.0E-4,91.16259999999862
没关系,11801,i,习用语,79.0,8.0E-4,91.16339999999862
赶回,11802,v,动词,79.0,8.0E-4,91.14179999999867
梦境,11803,n,名词,79.0,8.0E-4,91.10499999999875
指战员,11804,n,名词,79.0,8.0E-4,91.09219999999878
施展,11805,v,动词,79.0,8.0E-4,91.09299999999878
困苦,11806,a,形容词,79.0,8.0E-4,91.09379999999878
文天祥,11807,nh,人名,79.0,8.0E-4,91.10179999999876
煤油,11808,n,名词,79.0,8.0E-4,91.0865999999988
动乱,11809,n,名词,79.0,8.0E-4,91.09539999999878
好感,11810,n,名词,79.0,8.0E-4,91.09459999999878
白光,11811,n,名词,79.0,8.0E-4,91.08979999999879
乳汁,11812,n,名词,79.0,8.0E-4,91.09699999999877
伽利略,11813,nh,人名,79.0,8.0E-4,91.09779999999877
保健,11814,v,动词,79.0,8.0E-4,91.09859999999877
装进,11815,v,动词,79.0,8.0E-4,91.09939999999877
经济作物,11816,n,名词,79.0,8.0E-4,91.10019999999876
饶,11817,v,动词,79.0,8.0E-4,91.10099999999876
组建,11818,v,动词,79.0,8.0E-4,91.09619999999877
浸润,11819,v,动词,79.0,8.0E-4,91.0857999999988
按钮,11820,n,名词,79.0,8.0E-4,91.07859999999881
扁担,11821,n,名词,79.0,8.0E-4,91.07779999999882
录取,11822,v,动词,79.0,8.0E-4,91.07699999999882
航运,11823,v,动词,79.0,8.0E-4,91.08099999999881
傍,11824,v,动词,79.0,8.0E-4,91.07939999999881
切除,11825,v,动词,79.0,8.0E-4,91.08019999999881
要命,11826,v,动词,79.0,8.0E-4,91.08179999999881
合营,11827,v,动词,79.0,8.0E-4,91.0825999999988
北美洲,11828,ns,地名,79.0,8.0E-4,91.08899999999879
大肆,11829,d,副词,79.0,8.0E-4,91.0833999999988
莲子,11830,n,名词,79.0,8.0E-4,91.0841999999988
公馆,11831,n,名词,79.0,8.0E-4,91.0849999999988
粤,11832,ns,地名,79.0,8.0E-4,91.0873999999988
拾起,11833,v,动词,79.0,8.0E-4,91.08819999999879
郭沫若,11834,nh,人名,79.0,8.0E-4,91.09139999999879
后门,11835,n,名词,79.0,8.0E-4,91.12179999999871
购进,11836,v,动词,79.0,8.0E-4,91.11619999999873
林中,11837,nl,处所名词,79.0,8.0E-4,91.11699999999873
记下,11838,v,动词,79.0,8.0E-4,91.11779999999872
纵,11839,v,动词,79.0,8.0E-4,91.11859999999872
放映,11840,v,动词,79.0,8.0E-4,91.11939999999872
姜,11841,nhf,人名-姓,79.0,8.0E-4,91.1273999999987
扮,11842,v,动词,79.0,8.0E-4,91.12099999999872
衬衣,11843,n,名词,79.0,8.0E-4,91.11539999999873
本位,11844,n,名词,79.0,8.0E-4,91.12259999999871
短缺,11845,v,动词,79.0,8.0E-4,91.12339999999871
正当,11846,v,动词,79.0,8.0E-4,91.12419999999871
宪兵,11847,n,名词,79.0,8.0E-4,91.1249999999987
胡同,11848,n,名词,79.0,8.0E-4,91.1257999999987
原告,11849,n,名词,79.0,8.0E-4,91.1265999999987
愚蠢,11850,a,形容词,79.0,8.0E-4,91.10899999999874
孤,11851,a,形容词,79.0,8.0E-4,91.10739999999875
射到,11852,v,动词,79.0,8.0E-4,91.10419999999876
恰巧,11853,d,副词,79.0,8.0E-4,91.10579999999875
大脑皮层,11854,n,名词,79.0,8.0E-4,91.10339999999876
吸水,11855,v,动词,79.0,8.0E-4,91.10659999999875
空,11856,n,名词,79.0,8.0E-4,91.09059999999879
无言,11857,v,动词,79.0,8.0E-4,91.11459999999873
老爷爷,11858,n,名词,79.0,8.0E-4,91.10819999999875
统制,11859,v,动词,79.0,8.0E-4,91.10259999999876
感性认识,11860,n,名词,79.0,8.0E-4,91.10979999999874
腭,11861,n,名词,79.0,8.0E-4,91.11059999999874
生效,11862,v,动词,79.0,8.0E-4,91.11139999999874
竖直,11863,v,动词,79.0,8.0E-4,91.11219999999874
口中,11864,nl,处所名词,79.0,8.0E-4,91.11299999999873
至多,11865,d,副词,79.0,8.0E-4,91.12019999999872
钓,11866,v,动词,78.0,8.0E-4,91.24419999999843
古巴,11867,ns,地名,78.0,8.0E-4,91.24659999999842
敷,11868,v,动词,78.0,8.0E-4,91.24259999999843
巡视,11869,v,动词,78.0,8.0E-4,91.23459999999845
医治,11870,v,动词,78.0,8.0E-4,91.24099999999844
油菜,11871,n,名词,78.0,8.0E-4,91.24019999999844
文凭,11872,n,名词,78.0,8.0E-4,91.23939999999844
压倒,11873,v,动词,78.0,8.0E-4,91.23859999999844
池水,11874,n,名词,78.0,8.0E-4,91.23779999999844
揭,11875,v,动词,78.0,8.0E-4,91.23699999999845
绵羊,11876,n,名词,78.0,8.0E-4,91.23619999999845
礼仪,11877,n,名词,78.0,8.0E-4,91.23539999999845
俄语,11878,n,名词,78.0,8.0E-4,91.22339999999848
发泄,11879,v,动词,78.0,8.0E-4,91.23379999999845
走下,11880,v,动词,78.0,8.0E-4,91.24499999999843
床前,11881,nl,处所名词,78.0,8.0E-4,91.23219999999846
生态学,11882,n,名词,78.0,8.0E-4,91.23139999999846
考证,11883,v,动词,78.0,8.0E-4,91.23059999999846
丢掉,11884,v,动词,78.0,8.0E-4,91.22979999999846
矢量,11885,n,名词,78.0,8.0E-4,91.22899999999846
下次,11886,n,名词,78.0,8.0E-4,91.22819999999847
辩,11887,v,动词,78.0,8.0E-4,91.22739999999847
不忍,11888,v,动词,78.0,8.0E-4,91.22659999999847
文书,11889,n,名词,78.0,8.0E-4,91.22579999999847
国营,11890,n,名词,78.0,8.0E-4,91.22499999999847
绝,11891,a,形容词,78.0,8.0E-4,91.22419999999848
热力,11892,n,名词,78.0,8.0E-4,91.23299999999846
血迹,11893,n,名词,78.0,8.0E-4,91.24739999999842
遍及,11894,v,动词,78.0,8.0E-4,91.26099999999839
技术革新,11895,v,动词,78.0,8.0E-4,91.2585999999984
原子弹,11896,n,名词,78.0,8.0E-4,91.2577999999984
通入,11897,v,动词,78.0,8.0E-4,91.26179999999839
流下,11898,v,动词,78.0,8.0E-4,91.2593999999984
轮到,11899,v,动词,78.0,8.0E-4,91.2569999999984
根部,11900,n,名词,78.0,8.0E-4,91.26259999999839
星期六,11901,nt,时间名词,78.0,8.0E-4,91.26339999999838
杯子,11902,n,名词,78.0,8.0E-4,91.26419999999838
禅宗,11903,n,名词,78.0,8.0E-4,91.26499999999838
威严,11904,a,形容词,78.0,8.0E-4,91.26579999999838
徐徐,11905,d,副词,78.0,8.0E-4,91.26659999999838
个人主义,11906,n,名词,78.0,8.0E-4,91.26019999999839
终日,11907,nt,时间名词,78.0,8.0E-4,91.2561999999984
总任务,11908,n,名词,78.0,8.0E-4,91.2553999999984
字样,11909,n,名词,78.0,8.0E-4,91.2545999999984
高粱,11910,n,名词,78.0,8.0E-4,91.2537999999984
抽象思维,11911,n,名词,78.0,8.0E-4,91.25299999999841
艰辛,11912,a,形容词,78.0,8.0E-4,91.25219999999841
翻腾,11913,v,动词,78.0,8.0E-4,91.25139999999841
当儿,11914,n,名词,78.0,8.0E-4,91.20179999999853
附属,11915,v,动词,78.0,8.0E-4,91.25059999999841
表格,11916,n,名词,78.0,8.0E-4,91.24339999999843
血汗,11917,n,名词,78.0,8.0E-4,91.24979999999842
广东省,11918,ns,地名,78.0,8.0E-4,91.24579999999843
辣,11919,a,形容词,78.0,8.0E-4,91.24899999999842
做生意,11920,v,动词,78.0,8.0E-4,91.24819999999842
专心,11921,a,形容词,78.0,8.0E-4,91.24179999999843
接通,11922,v,动词,78.0,8.0E-4,91.20259999999853
排练,11923,v,动词,78.0,8.0E-4,91.19939999999853
拿破仑,11924,nh,人名,78.0,8.0E-4,91.19379999999855
明知,11925,v,动词,78.0,8.0E-4,91.19699999999854
消防,11926,n,名词,78.0,8.0E-4,91.19619999999854
鲜红,11927,a,形容词,78.0,8.0E-4,91.19539999999854
盘旋,11928,v,动词,78.0,8.0E-4,91.18659999999856
疾,11929,n,名词,78.0,8.0E-4,91.19459999999854
取胜,11930,v,动词,78.0,8.0E-4,91.20019999999853
蜗牛,11931,n,名词,78.0,8.0E-4,91.19299999999855
缕,11932,n,名词,78.0,8.0E-4,91.19219999999855
河岸,11933,n,名词,78.0,8.0E-4,91.19139999999855
士大夫,11934,n,名词,78.0,8.0E-4,91.19059999999855
警长,11935,n,名词,78.0,8.0E-4,91.18979999999856
首届,11936,n,名词,78.0,8.0E-4,91.18019999999858
区内,11937,nl,处所名词,78.0,8.0E-4,91.18099999999858
出力,11938,v,动词,78.0,8.0E-4,91.18179999999857
海港,11939,n,名词,78.0,8.0E-4,91.18259999999857
斩,11940,v,动词,78.0,8.0E-4,91.18339999999857
电梯,11941,n,名词,78.0,8.0E-4,91.18419999999857
师资,11942,n,名词,78.0,8.0E-4,91.18899999999856
下垂,11943,v,动词,78.0,8.0E-4,91.18579999999857
扬州,11944,ns,地名,78.0,8.0E-4,91.17939999999858
为人,11945,v,动词,78.0,8.0E-4,91.18499999999857
为宜,11946,v,动词,78.0,8.0E-4,91.18739999999856
塑像,11947,n,名词,78.0,8.0E-4,91.18819999999856
金属元素,11948,n,名词,78.0,8.0E-4,91.19779999999854
必要性,11949,n,名词,78.0,8.0E-4,91.2121999999985
四季,11950,nt,时间名词,78.0,8.0E-4,91.22179999999848
双脚,11951,n,名词,78.0,8.0E-4,91.22099999999848
啊呀,11952,e,叹词,78.0,8.0E-4,91.22019999999848
乘坐,11953,v,动词,78.0,8.0E-4,91.21939999999849
听完,11954,v,动词,78.0,8.0E-4,91.21859999999849
冰块,11955,n,名词,78.0,8.0E-4,91.21779999999849
公子,11956,n,名词,78.0,8.0E-4,91.21699999999849
镍,11957,n,名词,78.0,8.0E-4,91.2161999999985
台词,11958,n,名词,78.0,8.0E-4,91.2153999999985
海边,11959,nl,处所名词,78.0,8.0E-4,91.2145999999985
日出,11960,v,动词,78.0,8.0E-4,91.2137999999985
兴旺,11961,a,形容词,78.0,8.0E-4,91.2129999999985
购置,11962,v,动词,78.0,8.0E-4,91.20099999999853
国家预算,11963,n,名词,78.0,8.0E-4,91.2113999999985
雷暴,11964,n,名词,78.0,8.0E-4,91.21059999999851
劝说,11965,v,动词,78.0,8.0E-4,91.22259999999848
冲上,11966,v,动词,78.0,8.0E-4,91.19859999999854
腰间,11967,nl,处所名词,78.0,8.0E-4,91.20979999999851
窑,11968,n,名词,78.0,8.0E-4,91.20899999999851
篮,11969,n,名词,78.0,8.0E-4,91.20819999999851
投向,11970,v,动词,78.0,8.0E-4,91.20739999999851
柳,11971,nhf,人名-姓,78.0,8.0E-4,91.20659999999852
溯,11972,v,动词,78.0,8.0E-4,91.20579999999852
宁愿,11973,d,副词,78.0,8.0E-4,91.20499999999852
能否,11974,v,动词,78.0,8.0E-4,91.20419999999852
梦想,11975,v,动词,78.0,8.0E-4,91.20339999999852
烧瓶,11976,n,名词,77.0,8.0E-4,91.31699999999826
而今,11977,nt,时间名词,77.0,8.0E-4,91.32579999999824
静电,11978,n,名词,77.0,8.0E-4,91.32499999999824
产销,11979,n,名词,77.0,8.0E-4,91.32419999999824
万岁,11980,n,名词,77.0,8.0E-4,91.32339999999824
号,11981,q,量词,77.0,8.0E-4,91.32259999999825
懂事,11982,v,动词,77.0,8.0E-4,91.32179999999825
条条,11983,n,名词,77.0,8.0E-4,91.32099999999825
奔走,11984,v,动词,77.0,8.0E-4,91.32019999999825
乌鸦,11985,n,名词,77.0,8.0E-4,91.30899999999828
画法,11986,n,名词,77.0,8.0E-4,91.31859999999826
游动,11987,v,动词,77.0,8.0E-4,91.33139999999823
石器,11988,n,名词,77.0,8.0E-4,91.32819999999823
摇篮,11989,n,名词,77.0,8.0E-4,91.31939999999825
此法,11990,n,名词,77.0,8.0E-4,91.31619999999826
上演,11991,v,动词,77.0,8.0E-4,91.31539999999826
灯丝,11992,n,名词,77.0,8.0E-4,91.31459999999826
哨,11993,n,名词,77.0,8.0E-4,91.31379999999827
进修,11994,v,动词,77.0,8.0E-4,91.31299999999827
尊,11995,q,量词,77.0,8.0E-4,91.31219999999827
迎风,11996,v,动词,77.0,8.0E-4,91.31139999999827
后腿,11997,n,名词,77.0,8.0E-4,91.31059999999827
此处,11998,n,名词,77.0,8.0E-4,91.30979999999828
省城,11999,n,名词,77.0,8.0E-4,91.31779999999826
鼓掌,12000,v,动词,77.0,8.0E-4,91.33219999999822
好奇心,12001,n,名词,77.0,8.0E-4,91.3417999999982
荒漠,12002,n,名词,77.0,8.0E-4,91.3401999999982
指导,12003,n,名词,77.0,8.0E-4,91.3433999999982
李鸿章,12004,nh,人名,77.0,8.0E-4,91.34899999999818
剧情,12005,n,名词,77.0,8.0E-4,91.3425999999982
构件,12006,n,名词,77.0,8.0E-4,91.33939999999821
罗,12007,n,名词,77.0,8.0E-4,91.3441999999982
嫉妒,12008,v,动词,77.0,8.0E-4,91.3449999999982
侗族,12009,ns,地名,77.0,8.0E-4,91.34579999999819
启,12010,v,动词,77.0,8.0E-4,91.34659999999819
屏上,12011,nl,处所名词,77.0,8.0E-4,91.34739999999819
特种,12012,n,名词,77.0,8.0E-4,91.34819999999819
充沛,12013,a,形容词,77.0,8.0E-4,91.33859999999821
榨取,12014,v,动词,77.0,8.0E-4,91.33779999999821
真切,12015,a,形容词,77.0,8.0E-4,91.33699999999821
红叶,12016,n,名词,77.0,8.0E-4,91.32899999999823
坚定不移,12017,i,习用语,77.0,8.0E-4,91.33539999999822
却是,12018,v,动词,77.0,8.0E-4,91.3409999999982
学期,12019,nt,时间名词,77.0,8.0E-4,91.33459999999822
夜班,12020,n,名词,77.0,8.0E-4,91.33379999999822
讲授,12021,v,动词,77.0,8.0E-4,91.33299999999822
平衡,12022,v,动词,77.0,8.0E-4,91.28819999999833
感叹,12023,v,动词,77.0,8.0E-4,91.33619999999821
原生,12024,f,区别词,77.0,8.0E-4,91.32739999999824
四人帮,12025,i,习用语,77.0,8.0E-4,91.33059999999823
为生,12026,v,动词,77.0,8.0E-4,91.32979999999823
稿子,12027,n,名词,77.0,8.0E-4,91.32659999999824
文体,12028,n,名词,77.0,8.0E-4,91.28899999999832
终生,12029,nt,时间名词,77.0,8.0E-4,91.28579999999833
叶绿体,12030,n,名词,77.0,8.0E-4,91.28499999999833
积蓄,12031,v,动词,77.0,8.0E-4,91.28259999999834
前后,12032,n,名词,77.0,8.0E-4,91.28179999999834
股份,12033,n,名词,77.0,8.0E-4,91.28099999999834
土司,12034,n,名词,77.0,8.0E-4,91.27379999999836
军团,12035,n,名词,77.0,8.0E-4,91.28019999999835
有点,12036,a,形容词,77.0,8.0E-4,91.28659999999833
老远,12037,a,形容词,77.0,8.0E-4,91.27859999999835
脊柱,12038,n,名词,77.0,8.0E-4,91.27779999999835
上身,12039,n,名词,77.0,8.0E-4,91.27699999999835
油脂,12040,n,名词,77.0,8.0E-4,91.26979999999837
沉闷,12041,a,形容词,77.0,8.0E-4,91.26739999999837
被窝,12042,n,名词,77.0,8.0E-4,91.26819999999837
袭,12043,v,动词,77.0,8.0E-4,91.26899999999837
人参,12044,n,名词,77.0,8.0E-4,91.27059999999837
豪华,12045,a,形容词,77.0,8.0E-4,91.27139999999837
质问,12046,v,动词,77.0,8.0E-4,91.27219999999836
时分,12047,nt,时间名词,77.0,8.0E-4,91.27619999999835
饮水,12048,v,动词,77.0,8.0E-4,91.27299999999836
秀,12049,a,形容词,77.0,8.0E-4,91.27459999999836
坐标系,12050,n,名词,77.0,8.0E-4,91.27539999999836
煤气,12051,n,名词,77.0,8.0E-4,91.28339999999834
罗马帝国,12052,ns,地名,77.0,8.0E-4,91.2985999999983
离家,12053,v,动词,77.0,8.0E-4,91.30739999999828
眼角,12054,n,名词,77.0,8.0E-4,91.30659999999828
捶,12055,v,动词,77.0,8.0E-4,91.30579999999829
精灵,12056,n,名词,77.0,8.0E-4,91.30499999999829
糟糕,12057,a,形容词,77.0,8.0E-4,91.30419999999829
天黑,12058,a,形容词,77.0,8.0E-4,91.30339999999829
领主,12059,n,名词,77.0,8.0E-4,91.3025999999983
情势,12060,n,名词,77.0,8.0E-4,91.3017999999983
寓,12061,v,动词,77.0,8.0E-4,91.3009999999983
锈,12062,n,名词,77.0,8.0E-4,91.3001999999983
导航,12063,v,动词,77.0,8.0E-4,91.2993999999983
风声,12064,n,名词,77.0,8.0E-4,91.2969999999983
种地,12065,v,动词,77.0,8.0E-4,91.28739999999833
检测,12066,v,动词,77.0,8.0E-4,91.28419999999834
发散,12067,v,动词,77.0,8.0E-4,91.2977999999983
性命,12068,n,名词,77.0,8.0E-4,91.30819999999828
往常,12069,nt,时间名词,77.0,8.0E-4,91.29619999999831
往日,12070,nt,时间名词,77.0,8.0E-4,91.29539999999831
找寻,12071,v,动词,77.0,8.0E-4,91.29459999999831
欣喜,12072,a,形容词,77.0,8.0E-4,91.29379999999831
声称,12073,v,动词,77.0,8.0E-4,91.29299999999832
杰作,12074,n,名词,77.0,8.0E-4,91.29219999999832
相貌,12075,n,名词,77.0,8.0E-4,91.29139999999832
两口子,12076,n,名词,77.0,8.0E-4,91.29059999999832
四大,12077,n,名词,77.0,8.0E-4,91.28979999999832
代数,12078,n,名词,77.0,8.0E-4,91.27939999999835
忠于,12079,v,动词,76.0,8.0E-4,91.40739999999805
钦佩,12080,v,动词,76.0,8.0E-4,91.40659999999805
赌,12081,v,动词,76.0,8.0E-4,91.40579999999805
追求,12082,n,名词,76.0,8.0E-4,91.40499999999805
午后,12083,nt,时间名词,76.0,8.0E-4,91.40419999999806
衣着,12084,n,名词,76.0,8.0E-4,91.40339999999806
天平,12085,n,名词,76.0,8.0E-4,91.40259999999806
启迪,12086,v,动词,76.0,8.0E-4,91.40179999999806
子系统,12087,n,名词,76.0,8.0E-4,91.41299999999804
剧作家,12088,n,名词,76.0,8.0E-4,91.40099999999806
历史观,12089,n,名词,76.0,8.0E-4,91.40019999999807
余,12090,r,代词,76.0,8.0E-4,91.38979999999809
积极分子,12091,n,名词,76.0,8.0E-4,91.39939999999807
合作化,12092,v,动词,76.0,8.0E-4,91.40979999999804
柱子,12093,n,名词,76.0,8.0E-4,91.39779999999807
立功,12094,v,动词,76.0,8.0E-4,91.39699999999807
蓦地,12095,d,副词,76.0,8.0E-4,91.39619999999807
孩儿,12096,n,名词,76.0,8.0E-4,91.39539999999808
浓郁,12097,a,形容词,76.0,8.0E-4,91.39459999999808
炮兵,12098,n,名词,76.0,8.0E-4,91.39379999999808
口音,12099,n,名词,76.0,8.0E-4,91.39299999999808
想念,12100,v,动词,76.0,8.0E-4,91.39219999999808
逃亡,12101,v,动词,76.0,8.0E-4,91.39139999999809
幼,12102,a,形容词,76.0,8.0E-4,91.39059999999809
社会分工,12103,v,动词,76.0,8.0E-4,91.39859999999807
苦痛,12104,a,形容词,76.0,8.0E-4,91.41379999999803
抱歉,12105,v,动词,76.0,8.0E-4,91.42499999999801
器具,12106,n,名词,76.0,8.0E-4,91.42179999999802
小心翼翼,12107,i,习用语,76.0,8.0E-4,91.42259999999801
