# 以[知乎](https://www.zhihu.com/)回答爲語料，總字數爲六億字，剔除非《通用規範漢字表》中的漢字後，統計字頻結果，並按照頻數降序排列。
# 本字頻表反映了簡體中文社區公衆用語習慣。有以下三個主要特點：一、其具有非官方性質，宣傳用語較少，貼近普通人生活。二、其具有社交性質，社交用語較多，貼近社交媒體生活。三、其語料質量較高，語言偏書面，且反映了一定的科學、文化、藝術基礎。
# 制作：https://github.com/forfudan/chinese-characters-frequency
"汉字","频次","频率","累计频率"
颢,94,0.00000019357731793774207,0.9999051388768792
诓,93,0.00000019151798476819163,0.999905330394864
蓖,93,0.00000019151798476819163,0.9999055219128488
珪,93,0.00000019151798476819163,0.9999057134308336
漯,93,0.00000019151798476819163,0.9999059049488184
萸,93,0.00000019151798476819163,0.9999060964668032
煊,93,0.00000019151798476819163,0.999906287984788
炔,93,0.00000019151798476819163,0.9999064795027728
潴,93,0.00000019151798476819163,0.9999066710207576
擘,92,0.00000018945865159864118,0.9999068604794091
虢,92,0.00000018945865159864118,0.9999070499380607
悌,92,0.00000018945865159864118,0.9999072393967122
昶,92,0.00000018945865159864118,0.9999074288553638
鹮,92,0.00000018945865159864118,0.9999076183140153
扦,91,0.00000018739931842909073,0.9999078057133337
郢,91,0.00000018739931842909073,0.9999079931126521
俅,91,0.00000018739931842909073,0.9999081805119705
籼,91,0.00000018739931842909073,0.9999083679112889
箓,91,0.00000018739931842909073,0.9999085553106073
倌,90,0.00000018533998525954028,0.9999087406505925
诒,90,0.00000018533998525954028,0.9999089259905778
痼,90,0.00000018533998525954028,0.999909111330563
艋,90,0.00000018533998525954028,0.9999092966705483
菟,90,0.00000018533998525954028,0.9999094820105335
鲣,90,0.00000018533998525954028,0.9999096673505188
犰,89,0.00000018328065208998983,0.9999098506311709
酞,89,0.00000018328065208998983,0.999910033911823
倨,89,0.00000018328065208998983,0.9999102171924751
煅,88,0.00000018122131892043938,0.999910398413794
舸,88,0.00000018122131892043938,0.999910579635113
楸,88,0.00000018122131892043938,0.9999107608564319
猞,88,0.00000018122131892043938,0.9999109420777509
椴,88,0.00000018122131892043938,0.9999111232990698
烀,87,0.00000017916198575088894,0.9999113024610556
酢,87,0.00000017916198575088894,0.9999114816230414
赭,87,0.00000017916198575088894,0.9999116607850272
澧,87,0.00000017916198575088894,0.999911839947013
掴,86,0.0000001771026525813385,0.9999120170496656
椽,85,0.00000017504331941178804,0.999912192092985
髀,85,0.00000017504331941178804,0.9999123671363044
鳟,85,0.00000017504331941178804,0.9999125421796238
嘧,85,0.00000017504331941178804,0.9999127172229432
瘊,85,0.00000017504331941178804,0.9999128922662626
嵬,85,0.00000017504331941178804,0.999913067309582
哚,85,0.00000017504331941178804,0.9999132423529014
铊,85,0.00000017504331941178804,0.9999134173962207
舫,84,0.0000001729839862422376,0.999913590380207
氩,84,0.0000001729839862422376,0.9999137633641932
揠,84,0.0000001729839862422376,0.9999139363481795
垓,84,0.0000001729839862422376,0.9999141093321657
潞,84,0.0000001729839862422376,0.999914282316152
莜,84,0.0000001729839862422376,0.9999144553001382
薹,83,0.00000017092465307268714,0.9999146262247913
刈,83,0.00000017092465307268714,0.9999147971494444
蛏,83,0.00000017092465307268714,0.9999149680740975
蚜,83,0.00000017092465307268714,0.9999151389987506
鸱,83,0.00000017092465307268714,0.9999153099234037
砼,83,0.00000017092465307268714,0.9999154808480568
耵,83,0.00000017092465307268714,0.9999156517727099
蹚,83,0.00000017092465307268714,0.999915822697363
冼,83,0.00000017092465307268714,0.9999159936220161
縻,82,0.0000001688653199031367,0.9999161624873361
唁,82,0.0000001688653199031367,0.999916331352656
坩,82,0.0000001688653199031367,0.999916500217976
阇,82,0.0000001688653199031367,0.9999166690832959
擢,82,0.0000001688653199031367,0.9999168379486159
脲,82,0.0000001688653199031367,0.9999170068139358
玠,82,0.0000001688653199031367,0.9999171756792558
毐,81,0.00000016680598673358624,0.9999173424852424
阕,81,0.00000016680598673358624,0.9999175092912291
阄,80,0.00000016474665356403582,0.9999176740378827
犍,80,0.00000016474665356403582,0.9999178387845362
悭,80,0.00000016474665356403582,0.9999180035311898
郗,80,0.00000016474665356403582,0.9999181682778433
阗,79,0.00000016268732039448537,0.9999183309651637
俶,79,0.00000016268732039448537,0.9999184936524841
珥,79,0.00000016268732039448537,0.9999186563398045
皲,79,0.00000016268732039448537,0.9999188190271249
萜,79,0.00000016268732039448537,0.9999189817144453
僮,79,0.00000016268732039448537,0.9999191444017657
轸,79,0.00000016268732039448537,0.999919307089086
鲧,79,0.00000016268732039448537,0.9999194697764064
馐,79,0.00000016268732039448537,0.9999196324637268
毳,79,0.00000016268732039448537,0.9999197951510472
豸,79,0.00000016268732039448537,0.9999199578383676
鼋,79,0.00000016268732039448537,0.999920120525688
鲮,79,0.00000016268732039448537,0.9999202832130084
芾,78,0.00000016062798722493493,0.9999204438409957
崧,78,0.00000016062798722493493,0.9999206044689829
甯,78,0.00000016062798722493493,0.9999207650969701
恫,78,0.00000016062798722493493,0.9999209257249574
滢,78,0.00000016062798722493493,0.9999210863529446
闳,78,0.00000016062798722493493,0.9999212469809319
禛,78,0.00000016062798722493493,0.9999214076089191
邶,78,0.00000016062798722493493,0.9999215682369064
篦,78,0.00000016062798722493493,0.9999217288648936
逡,78,0.00000016062798722493493,0.9999218894928809
跬,78,0.00000016062798722493493,0.9999220501208681
荪,78,0.00000016062798722493493,0.9999222107488553
驽,78,0.00000016062798722493493,0.9999223713768426
廋,77,0.00000015856865405538448,0.9999225299454967
柘,77,0.00000015856865405538448,0.9999226885141508
栎,77,0.00000015856865405538448,0.9999228470828049
傩,77,0.00000015856865405538448,0.999923005651459
粢,77,0.00000015856865405538448,0.9999231642201131
嗫,77,0.00000015856865405538448,0.9999233227887672
隗,77,0.00000015856865405538448,0.9999234813574213
胍,77,0.00000015856865405538448,0.9999236399260754
厩,77,0.00000015856865405538448,0.9999237984947295
痈,77,0.00000015856865405538448,0.9999239570633836
妣,77,0.00000015856865405538448,0.9999241156320376
篁,77,0.00000015856865405538448,0.9999242742006917
虻,77,0.00000015856865405538448,0.9999244327693458
盱,76,0.00000015650932088583403,0.9999245892786667
澶,76,0.00000015650932088583403,0.9999247457879875
蚬,76,0.00000015650932088583403,0.9999249022973083
勐,76,0.00000015650932088583403,0.9999250588066292
鼯,76,0.00000015650932088583403,0.99992521531595
邳,76,0.00000015650932088583403,0.9999253718252709
茭,76,0.00000015650932088583403,0.9999255283345917
缟,76,0.00000015650932088583403,0.9999256848439125
屙,75,0.00000015444998771628358,0.9999258392939002
箜,75,0.00000015444998771628358,0.9999259937438879
莪,75,0.00000015444998771628358,0.9999261481938756
妯,75,0.00000015444998771628358,0.9999263026438633
垆,75,0.00000015444998771628358,0.999926457093851
阋,75,0.00000015444998771628358,0.9999266115438387
沤,75,0.00000015444998771628358,0.9999267659938263
笄,75,0.00000015444998771628358,0.999926920443814
菽,75,0.00000015444998771628358,0.9999270748938017
纮,74,0.00000015239065454673313,0.9999272272844563
焓,74,0.00000015239065454673313,0.9999273796751108
苡,74,0.00000015239065454673313,0.9999275320657653
抟,74,0.00000015239065454673313,0.9999276844564199
韫,74,0.00000015239065454673313,0.9999278368470744
貘,74,0.00000015239065454673313,0.999927989237729
脘,73,0.00000015033132137718268,0.9999281395690504
嶷,73,0.00000015033132137718268,0.9999282899003717
掼,73,0.00000015033132137718268,0.9999284402316931
螅,73,0.00000015033132137718268,0.9999285905630145
嬗,73,0.00000015033132137718268,0.9999287408943359
锑,73,0.00000015033132137718268,0.9999288912256573
醌,72,0.00000014827198820763224,0.9999290394976456
娣,72,0.00000014827198820763224,0.9999291877696338
蕖,72,0.00000014827198820763224,0.999929336041622
氡,72,0.00000014827198820763224,0.9999294843136103
椁,72,0.00000014827198820763224,0.9999296325855985
莼,72,0.00000014827198820763224,0.9999297808575868
贽,71,0.0000001462126550380818,0.9999299270702418
瞋,71,0.0000001462126550380818,0.9999300732828967
圄,71,0.0000001462126550380818,0.9999302194955517
骓,71,0.0000001462126550380818,0.9999303657082067
劭,71,0.0000001462126550380818,0.9999305119208617
抔,71,0.0000001462126550380818,0.9999306581335167
隰,71,0.0000001462126550380818,0.9999308043461717
邙,70,0.00000014415332186853134,0.9999309484994935
铪,70,0.00000014415332186853134,0.9999310926528153
臜,70,0.00000014415332186853134,0.9999312368061372
畲,70,0.00000014415332186853134,0.999931380959459
铍,70,0.00000014415332186853134,0.9999315251127808
郓,70,0.00000014415332186853134,0.9999316692661027
樨,70,0.00000014415332186853134,0.9999318134194245
笤,70,0.00000014415332186853134,0.9999319575727463
蒟,70,0.00000014415332186853134,0.9999321017260682
晞,69,0.0000001420939886989809,0.9999322438200569
粝,69,0.0000001420939886989809,0.9999323859140455
穰,69,0.0000001420939886989809,0.9999325280080342
癀,69,0.0000001420939886989809,0.9999326701020229
苎,69,0.0000001420939886989809,0.9999328121960116
铯,69,0.0000001420939886989809,0.9999329542900003
泅,69,0.0000001420939886989809,0.999933096383989
笫,69,0.0000001420939886989809,0.9999332384779777
镬,68,0.00000014003465552943044,0.9999333785126332
犇,68,0.00000014003465552943044,0.9999335185472887
楫,68,0.00000014003465552943044,0.9999336585819443
鲎,68,0.00000014003465552943044,0.9999337986165998
甑,68,0.00000014003465552943044,0.9999339386512553
蒽,68,0.00000014003465552943044,0.9999340786859109
骢,68,0.00000014003465552943044,0.9999342187205664
髁,68,0.00000014003465552943044,0.999934358755222
潟,67,0.00000013797532235988,0.9999344967305444
碚,67,0.00000013797532235988,0.9999346347058667
晷,67,0.00000013797532235988,0.9999347726811891
矞,67,0.00000013797532235988,0.9999349106565115
艏,67,0.00000013797532235988,0.9999350486318339
篾,67,0.00000013797532235988,0.9999351866071563
辇,67,0.00000013797532235988,0.9999353245824787
孓,67,0.00000013797532235988,0.9999354625578011
撄,66,0.00000013591598919032954,0.9999355984737903
郯,66,0.00000013591598919032954,0.9999357343897796
彘,66,0.00000013591598919032954,0.9999358703057688
圩,66,0.00000013591598919032954,0.999936006221758
馔,66,0.00000013591598919032954,0.9999361421377473
簟,66,0.00000013591598919032954,0.9999362780537365
蕞,65,0.0000001338566560207791,0.9999364119103925
柩,65,0.0000001338566560207791,0.9999365457670485
蒺,65,0.0000001338566560207791,0.9999366796237045
喾,65,0.0000001338566560207791,0.9999368134803605
枥,65,0.0000001338566560207791,0.9999369473370164
陟,65,0.0000001338566560207791,0.9999370811936724
蝮,65,0.0000001338566560207791,0.9999372150503284
逖,65,0.0000001338566560207791,0.9999373489069844
镗,64,0.00000013179732285122865,0.9999374807043072
釐,64,0.00000013179732285122865,0.99993761250163
迨,64,0.00000013179732285122865,0.9999377442989529
橼,64,0.00000013179732285122865,0.9999378760962757
柞,64,0.00000013179732285122865,0.9999380078935985
媞,64,0.00000013179732285122865,0.9999381396909214
葺,64,0.00000013179732285122865,0.9999382714882442
倬,64,0.00000013179732285122865,0.999938403285567
趿,64,0.00000013179732285122865,0.9999385350828899
胗,64,0.00000013179732285122865,0.9999386668802127
侉,63,0.0000001297379896816782,0.9999387966182024
忸,63,0.0000001297379896816782,0.9999389263561921
貉,63,0.0000001297379896816782,0.9999390560941818
脩,63,0.0000001297379896816782,0.9999391858321715
翕,63,0.0000001297379896816782,0.9999393155701611
圻,63,0.0000001297379896816782,0.9999394453081508
龢,63,0.0000001297379896816782,0.9999395750461405
钒,63,0.0000001297379896816782,0.9999397047841302
刿,62,0.00000012767865651212775,0.9999398324627867
锗,62,0.00000012767865651212775,0.9999399601414433
岬,62,0.00000012767865651212775,0.9999400878200998
荽,62,0.00000012767865651212775,0.9999402154987563
蹼,62,0.00000012767865651212775,0.9999403431774129
崤,62,0.00000012767865651212775,0.9999404708560694
蝤,62,0.00000012767865651212775,0.9999405985347259
秾,62,0.00000012767865651212775,0.9999407262133825
嚅,62,0.00000012767865651212775,0.999940853892039
綦,62,0.00000012767865651212775,0.9999409815706956
凫,62,0.00000012767865651212775,0.9999411092493521
瓞,61,0.0000001256193233425773,0.9999412348686755
腧,61,0.0000001256193233425773,0.9999413604879989
聍,61,0.0000001256193233425773,0.9999414861073223
镠,61,0.0000001256193233425773,0.9999416117266456
玘,61,0.0000001256193233425773,0.999941737345969
腠,60,0.00000012355999017302685,0.9999418609059592
樾,60,0.00000012355999017302685,0.9999419844659493
闩,60,0.00000012355999017302685,0.9999421080259394
倥,60,0.00000012355999017302685,0.9999422315859295
鸮,60,0.00000012355999017302685,0.9999423551459197
伥,60,0.00000012355999017302685,0.9999424787059098
圜,60,0.00000012355999017302685,0.9999426022658999
眙,60,0.00000012355999017302685,0.99994272582589
戗,59,0.0000001215006570034764,0.999942847326547
挹,59,0.0000001215006570034764,0.999942968827204
乩,59,0.0000001215006570034764,0.999943090327861
鲀,59,0.0000001215006570034764,0.999943211828518
渌,59,0.0000001215006570034764,0.999943333329175
僳,59,0.0000001215006570034764,0.9999434548298319
佥,59,0.0000001215006570034764,0.9999435763304889
鲳,59,0.0000001215006570034764,0.9999436978311459
蕤,58,0.00000011944132383392596,0.9999438172724697
芩,58,0.00000011944132383392596,0.9999439367137936
埗,58,0.00000011944132383392596,0.9999440561551174
樘,58,0.00000011944132383392596,0.9999441755964412
槲,58,0.00000011944132383392596,0.999944295037765
浥,58,0.00000011944132383392596,0.9999444144790889
饸,58,0.00000011944132383392596,0.9999445339204127
仝,58,0.00000011944132383392596,0.9999446533617365
獬,58,0.00000011944132383392596,0.9999447728030604
涐,58,0.00000011944132383392596,0.9999448922443842
恽,58,0.00000011944132383392596,0.999945011685708
娌,58,0.00000011944132383392596,0.9999451311270319
嗞,57,0.00000011738199066437551,0.9999452485090226
皴,57,0.00000011738199066437551,0.9999453658910132
堃,57,0.00000011738199066437551,0.9999454832730039
唷,57,0.00000011738199066437551,0.9999456006549946
翀,56,0.00000011532265749482506,0.9999457159776521
壅,56,0.00000011532265749482506,0.9999458313003097
苌,56,0.00000011532265749482506,0.9999459466229672
磬,56,0.00000011532265749482506,0.9999460619456247
藁,56,0.00000011532265749482506,0.9999461772682823
砀,56,0.00000011532265749482506,0.9999462925909398
珰,56,0.00000011532265749482506,0.9999464079135973
硁,56,0.00000011532265749482506,0.9999465232362549
雒,56,0.00000011532265749482506,0.9999466385589124
鳉,56,0.00000011532265749482506,0.99994675388157
蝓,56,0.00000011532265749482506,0.9999468692042275
舢,55,0.00000011326332432527463,0.9999469824675518
瑗,55,0.00000011326332432527463,0.999947095730876
桷,55,0.00000011326332432527463,0.9999472089942003
逶,55,0.00000011326332432527463,0.9999473222575246
罅,55,0.00000011326332432527463,0.9999474355208489
搴,55,0.00000011326332432527463,0.9999475487841731
旃,55,0.00000011326332432527463,0.9999476620474974
淦,55,0.00000011326332432527463,0.9999477753108217
狳,55,0.00000011326332432527463,0.999947888574146
趺,55,0.00000011326332432527463,0.9999480018374702
瞽,55,0.00000011326332432527463,0.9999481151007945
糨,55,0.00000011326332432527463,0.9999482283641188
肼,54,0.00000011120399115572418,0.9999483395681099
秭,54,0.00000011120399115572418,0.999948450772101
鲔,54,0.00000011120399115572418,0.9999485619760922
杓,54,0.00000011120399115572418,0.9999486731800833
浐,54,0.00000011120399115572418,0.9999487843840744
曌,54,0.00000011120399115572418,0.9999488955880655
锴,53,0.00000010914465798617373,0.9999490047327235
帏,53,0.00000010914465798617373,0.9999491138773815
邰,53,0.00000010914465798617373,0.9999492230220395
篌,53,0.00000010914465798617373,0.9999493321666975
殳,53,0.00000010914465798617373,0.9999494413113554
胪,53,0.00000010914465798617373,0.9999495504560134
邛,53,0.00000010914465798617373,0.9999496596006714
鲞,53,0.00000010914465798617373,0.9999497687453294
蝾,53,0.00000010914465798617373,0.9999498778899873
轫,53,0.00000010914465798617373,0.9999499870346453
歃,53,0.00000010914465798617373,0.9999500961793033
鸷,53,0.00000010914465798617373,0.9999502053239613
螭,53,0.00000010914465798617373,0.9999503144686193
訾,53,0.00000010914465798617373,0.9999504236132772
怙,52,0.00000010708532481662328,0.9999505306986021
砗,52,0.00000010708532481662328,0.9999506377839269
禳,52,0.00000010708532481662328,0.9999507448692517
妤,52,0.00000010708532481662328,0.9999508519545766
骟,52,0.00000010708532481662328,0.9999509590399014
恚,52,0.00000010708532481662328,0.9999510661252262
苄,52,0.00000010708532481662328,0.999951173210551
箧,52,0.00000010708532481662328,0.9999512802958759
镓,51,0.00000010502599164707283,0.9999513853218676
苾,51,0.00000010502599164707283,0.9999514903478592
衿,51,0.00000010502599164707283,0.9999515953738509
沭,51,0.00000010502599164707283,0.9999517003998426
祕,51,0.00000010502599164707283,0.9999518054258343
菰,51,0.00000010502599164707283,0.999951910451826
坻,51,0.00000010502599164707283,0.9999520154778176
燊,51,0.00000010502599164707283,0.9999521205038093
戆,51,0.00000010502599164707283,0.999952225529801
勰,51,0.00000010502599164707283,0.9999523305557927
燚,51,0.00000010502599164707283,0.9999524355817844
绌,51,0.00000010502599164707283,0.999952540607776
曩,50,0.00000010296665847752238,0.9999526435744346
讫,50,0.00000010296665847752238,0.9999527465410931
欹,50,0.00000010296665847752238,0.9999528495077517
醮,50,0.00000010296665847752238,0.9999529524744102
阊,50,0.00000010296665847752238,0.9999530554410687
仵,50,0.00000010296665847752238,0.9999531584077272
齑,50,0.00000010296665847752238,0.9999532613743858
洹,49,0.00000010090732530797193,0.9999533622817111
鹬,49,0.00000010090732530797193,0.9999534631890363
搋,49,0.00000010090732530797193,0.9999535640963616
猁,49,0.00000010090732530797193,0.9999536650036869
傈,49,0.00000010090732530797193,0.9999537659110121
蠊,49,0.00000010090732530797193,0.9999538668183374
罴,49,0.00000010090732530797193,0.9999539677256627
霈,49,0.00000010090732530797193,0.999954068632988
嵯,49,0.00000010090732530797193,0.9999541695403132
爨,49,0.00000010090732530797193,0.9999542704476385
咝,49,0.00000010090732530797193,0.9999543713549638
妫,48,0.00000009884799213842149,0.9999544702029559
彳,48,0.00000009884799213842149,0.999954569050948
碛,48,0.00000009884799213842149,0.9999546678989402
耒,48,0.00000009884799213842149,0.9999547667469323
庑,48,0.00000009884799213842149,0.9999548655949244
俣,47,0.00000009678865896887104,0.9999549623835834
胼,47,0.00000009678865896887104,0.9999550591722424
镝,47,0.00000009678865896887104,0.9999551559609013
楪,47,0.00000009678865896887104,0.9999552527495603
胝,47,0.00000009678865896887104,0.9999553495382193
鳙,47,0.00000009678865896887104,0.9999554463268783
艄,47,0.00000009678865896887104,0.9999555431155372
兕,47,0.00000009678865896887104,0.9999556399041962
烜,47,0.00000009678865896887104,0.9999557366928552
唛,47,0.00000009678865896887104,0.9999558334815142
邨,47,0.00000009678865896887104,0.9999559302701732
蓁,47,0.00000009678865896887104,0.9999560270588321
茆,46,0.00000009472932579932059,0.999956121788158
埚,46,0.00000009472932579932059,0.9999562165174838
鸸,46,0.00000009472932579932059,0.9999563112468096
蟥,46,0.00000009472932579932059,0.9999564059761354
悝,46,0.00000009472932579932059,0.9999565007054613
蕲,46,0.00000009472932579932059,0.9999565954347871
媪,46,0.00000009472932579932059,0.9999566901641129
槎,45,0.00000009266999262977014,0.9999567828341056
柰,45,0.00000009266999262977014,0.9999568755040983
淙,45,0.00000009266999262977014,0.999956968174091
馑,45,0.00000009266999262977014,0.9999570608440836
螟,45,0.00000009266999262977014,0.9999571535140763
龉,45,0.00000009266999262977014,0.999957246184069
纡,45,0.00000009266999262977014,0.9999573388540617
阏,45,0.00000009266999262977014,0.9999574315240544
乂,45,0.00000009266999262977014,0.999957524194047
垕,44,0.00000009061065946021969,0.9999576148047065
鬲,44,0.00000009061065946021969,0.9999577054153659
髭,44,0.00000009061065946021969,0.9999577960260253
痦,44,0.00000009061065946021969,0.9999578866366847
枋,44,0.00000009061065946021969,0.9999579772473441
郤,44,0.00000009061065946021969,0.9999580678580036
篙,44,0.00000009061065946021969,0.999958158468663
鲥,44,0.00000009061065946021969,0.9999582490793224
馓,44,0.00000009061065946021969,0.9999583396899818
疴,44,0.00000009061065946021969,0.9999584303006412
鼐,44,0.00000009061065946021969,0.9999585209113007
鳎,44,0.00000009061065946021969,0.9999586115219601
辔,44,0.00000009061065946021969,0.9999587021326195
捩,44,0.00000009061065946021969,0.9999587927432789
篑,44,0.00000009061065946021969,0.9999588833539383
怩,44,0.00000009061065946021969,0.9999589739645978
蚺,43,0.00000008855132629066924,0.999959062515924
沔,43,0.00000008855132629066924,0.9999591510672503
蚰,43,0.00000008855132629066924,0.9999592396185766
辋,43,0.00000008855132629066924,0.9999593281699029
帙,43,0.00000008855132629066924,0.9999594167212291
逋,43,0.00000008855132629066924,0.9999595052725554
棂,43,0.00000008855132629066924,0.9999595938238817
襜,43,0.00000008855132629066924,0.9999596823752079
謇,43,0.00000008855132629066924,0.9999597709265342
薜,43,0.00000008855132629066924,0.9999598594778605
虺,42,0.0000000864919931211188,0.9999599459698536
膂,42,0.0000000864919931211188,0.9999600324618467
蒻,42,0.0000000864919931211188,0.9999601189538398
颟,42,0.0000000864919931211188,0.999960205445833
铋,42,0.0000000864919931211188,0.9999602919378261
黻,42,0.0000000864919931211188,0.9999603784298192
讵,42,0.0000000864919931211188,0.9999604649218123
虓,42,0.0000000864919931211188,0.9999605514138055
纛,42,0.0000000864919931211188,0.9999606379057986
檗,41,0.00000008443265995156835,0.9999607223384586
橐,41,0.00000008443265995156835,0.9999608067711185
蟪,41,0.00000008443265995156835,0.9999608912037785
碓,41,0.00000008443265995156835,0.9999609756364385
趄,41,0.00000008443265995156835,0.9999610600690985
邡,41,0.00000008443265995156835,0.9999611445017584
糁,41,0.00000008443265995156835,0.9999612289344184
鼩,41,0.00000008443265995156835,0.9999613133670784
萩,41,0.00000008443265995156835,0.9999613977997384
郧,41,0.00000008443265995156835,0.9999614822323983
燔,40,0.00000008237332678201791,0.9999615646057252
笥,40,0.00000008237332678201791,0.999961646979052
洺,40,0.00000008237332678201791,0.9999617293523788
渑,40,0.00000008237332678201791,0.9999618117257056
秕,40,0.00000008237332678201791,0.9999618940990325
唵,40,0.00000008237332678201791,0.9999619764723593
谵,40,0.00000008237332678201791,0.9999620588456861
嫚,40,0.00000008237332678201791,0.999962141219013
檫,40,0.00000008237332678201791,0.9999622235923398
镧,40,0.00000008237332678201791,0.9999623059656666
樗,40,0.00000008237332678201791,0.9999623883389934
逯,40,0.00000008237332678201791,0.9999624707123203
蚧,40,0.00000008237332678201791,0.9999625530856471
鸫,40,0.00000008237332678201791,0.9999626354589739
鳐,40,0.00000008237332678201791,0.9999627178323007
鄯,40,0.00000008237332678201791,0.9999628002056276
蓍,39,0.00000008031399361246746,0.9999628805196211
卮,39,0.00000008031399361246746,0.9999629608336147
雠,39,0.00000008031399361246746,0.9999630411476083
溷,39,0.00000008031399361246746,0.9999631214616018
暌,39,0.00000008031399361246746,0.9999632017755954
赑,39,0.00000008031399361246746,0.999963282089589
曈,39,0.00000008031399361246746,0.9999633624035825
爿,39,0.00000008031399361246746,0.9999634427175761
峤,39,0.00000008031399361246746,0.9999635230315697
蚶,39,0.00000008031399361246746,0.9999636033455632
洮,39,0.00000008031399361246746,0.9999636836595568
嵛,39,0.00000008031399361246746,0.9999637639735504
羰,39,0.00000008031399361246746,0.9999638442875439
璘,39,0.00000008031399361246746,0.9999639246015375
涞,39,0.00000008031399361246746,0.9999640049155311
囟,39,0.00000008031399361246746,0.9999640852295246
亓,38,0.00000007825466044291701,0.999964163484185
暝,38,0.00000007825466044291701,0.9999642417388455
肟,38,0.00000007825466044291701,0.9999643199935059
帑,38,0.00000007825466044291701,0.9999643982481663
闼,38,0.00000007825466044291701,0.9999644765028267
蒐,38,0.00000007825466044291701,0.9999645547574871
薨,38,0.00000007825466044291701,0.9999646330121476
蕈,38,0.00000007825466044291701,0.999964711266808
锨,38,0.00000007825466044291701,0.9999647895214684
蛩,38,0.00000007825466044291701,0.9999648677761288
拊,38,0.00000007825466044291701,0.9999649460307892
焐,37,0.00000007619532727336657,0.9999650222261165
詈,37,0.00000007619532727336657,0.9999650984214438
徂,37,0.00000007619532727336657,0.999965174616771
鹩,37,0.00000007619532727336657,0.9999652508120983
哓,37,0.00000007619532727336657,0.9999653270074256
黥,37,0.00000007619532727336657,0.9999654032027528
铧,37,0.00000007619532727336657,0.9999654793980801
猡,37,0.00000007619532727336657,0.9999655555934074
菘,37,0.00000007619532727336657,0.9999656317887347
畀,37,0.00000007619532727336657,0.9999657079840619
畦,36,0.00000007413599410381612,0.999965782120056
劼,36,0.00000007413599410381612,0.9999658562560502
箬,36,0.00000007413599410381612,0.9999659303920443
呔,36,0.00000007413599410381612,0.9999660045280384
塬,36,0.00000007413599410381612,0.9999660786640325
鹋,36,0.00000007413599410381612,0.9999661528000267
珙,36,0.00000007413599410381612,0.9999662269360208
逑,36,0.00000007413599410381612,0.9999663010720149
媸,36,0.00000007413599410381612,0.999966375208009
婳,36,0.00000007413599410381612,0.9999664493440031
埵,36,0.00000007413599410381612,0.9999665234799973
缶,36,0.00000007413599410381612,0.9999665976159914
棨,36,0.00000007413599410381612,0.9999666717519855
槭,36,0.00000007413599410381612,0.9999667458879796
烝,36,0.00000007413599410381612,0.9999668200239737
螽,36,0.00000007413599410381612,0.9999668941599679
磲,36,0.00000007413599410381612,0.999966968295962
潲,36,0.00000007413599410381612,0.9999670424319561
糌,35,0.00000007207666093426567,0.9999671145086171
秫,35,0.00000007207666093426567,0.9999671865852781
赍,35,0.00000007207666093426567,0.999967258661939
鲭,35,0.00000007207666093426567,0.9999673307386
杲,35,0.00000007207666093426567,0.999967402815261
掾,35,0.00000007207666093426567,0.999967474891922
馃,35,0.00000007207666093426567,0.9999675469685829
蕻,35,0.00000007207666093426567,0.9999676190452439
诔,35,0.00000007207666093426567,0.9999676911219049
菂,35,0.00000007207666093426567,0.9999677631985658
蹀,35,0.00000007207666093426567,0.9999678352752268
罘,35,0.00000007207666093426567,0.9999679073518878
褡,35,0.00000007207666093426567,0.9999679794285488
铟,35,0.00000007207666093426567,0.9999680515052097
嶂,35,0.00000007207666093426567,0.9999681235818707
缬,34,0.00000007001732776471522,0.9999681935991984
狻,34,0.00000007001732776471522,0.9999682636165261
眇,34,0.00000007001732776471522,0.9999683336338538
氅,34,0.00000007001732776471522,0.9999684036511816
婠,34,0.00000007001732776471522,0.9999684736685093
渟,34,0.00000007001732776471522,0.999968543685837
洎,34,0.00000007001732776471522,0.9999686137031647
甪,34,0.00000007001732776471522,0.9999686837204924
闿,34,0.00000007001732776471522,0.9999687537378201
蛉,34,0.00000007001732776471522,0.9999688237551478
缁,34,0.00000007001732776471522,0.9999688937724756
莨,34,0.00000007001732776471522,0.9999689637898033
祼,34,0.00000007001732776471522,0.999969033807131
氖,34,0.00000007001732776471522,0.9999691038244587
荜,33,0.00000006795799459516477,0.9999691717824533
跹,33,0.00000006795799459516477,0.9999692397404478
芎,33,0.00000006795799459516477,0.9999693076984424
殛,33,0.00000006795799459516477,0.999969375656437
柊,33,0.00000006795799459516477,0.9999694436144315
黟,33,0.00000006795799459516477,0.9999695115724261
縠,33,0.00000006795799459516477,0.9999695795304206
陉,33,0.00000006795799459516477,0.9999696474884152
鳇,33,0.00000006795799459516477,0.9999697154464098
畈,33,0.00000006795799459516477,0.9999697834044043
蚴,33,0.00000006795799459516477,0.9999698513623989
冏,33,0.00000006795799459516477,0.9999699193203935
偾,33,0.00000006795799459516477,0.999969987278388
酆,33,0.00000006795799459516477,0.9999700552363826
踯,33,0.00000006795799459516477,0.9999701231943772
缯,32,0.00000006589866142561432,0.9999701890930386
谖,32,0.00000006589866142561432,0.9999702549917
昺,32,0.00000006589866142561432,0.9999703208903614
怿,32,0.00000006589866142561432,0.9999703867890228
亍,32,0.00000006589866142561432,0.9999704526876843
桴,32,0.00000006589866142561432,0.9999705185863457
榧,32,0.00000006589866142561432,0.9999705844850071
