# 来源：本词表来自BCC语料库汉语部分的微博（weibo）频道。
# 说明：未去除字母词。存在部分数量词残留。
# 制作：北京语言大学・信息科学学院・大数据与教育技术研究所 2015年10月
# 引用：北京语言大学BCC语料库 http://bcc.blcu.edu.cn
# 吾匣：截取频数大于等于200的数据
"Word","Rank","Count"
胡立新,53899,1139
?H,53900,1139
同伴们,53901,1139
无风不起浪,53902,1139
醇美,53903,1139
挥发油,53904,1139
米勒,53905,1139
无可奈何花落去,53906,1139
重庆晚报,53907,1139
尼克松,53908,1139
靡靡之音,53909,1139
江阴市,53910,1139
又欠费,53911,1139
荣枯,53912,1139
凌雁秋,53913,1139
善处,53914,1139
上鞋,53915,1138
吴三桂,53916,1138
斯巴达克,53917,1138
梅县,53918,1138
球型,53919,1138
在奋斗期,53920,1138
干柴烈火,53921,1138
炸毁,53922,1138
东港,53923,1138
陈琳,53924,1138
索回,53925,1138
拱桥,53926,1138
江美琪,53927,1138
班得瑞,53928,1138
罗纳尔多,53929,1138
外行人,53930,1138
弹跳力,53931,1138
独资,53932,1138
小冉,53933,1138
险峰,53934,1138
利源,53935,1138
汕尾市委,53936,1137
姊妹篇,53937,1137
苏荷,53938,1137
剧作,53939,1137
国务院发展研究中心,53940,1137
马景涛,53941,1137
吉普车,53942,1137
分光,53943,1137
遮拦者,53944,1137
总装,53945,1137
第二课,53946,1137
新妆,53947,1136
新记录,53948,1136
娇好,53949,1136
四通八达,53950,1136
随机码,53951,1136
把守,53952,1136
河南大学,53953,1136
莫高窟,53954,1136
两截,53955,1136
上首,53956,1136
封建迷信,53957,1136
解梦,53958,1136
日本海,53959,1136
出落,53960,1136
野驴,53961,1136
光身,53962,1135
大江东去,53963,1135
摇尾乞怜,53964,1135
单声,53965,1135
邵氏,53966,1135
根系,53967,1135
西斯,53968,1135
水分子,53969,1135
李华,53970,1135
王叔叔,53971,1135
电视网,53972,1135
胎生,53973,1135
??,53974,1135
鐾,53975,1135
逆耳,53976,1135
钏,53977,1135
富逸,53978,1135
冰砖,53979,1135
??,53980,1135
保送生,53981,1135
温厚,53982,1135
王蒙,53983,1135
??,53984,1135
爵士鼓,53985,1135
保定市,53986,1134
找不痛快,53987,1134
凶徒,53988,1134
全彩,53989,1134
韩伊,53990,1134
投资界,53991,1134
水处理,53992,1134
骆大使,53993,1134
文绉绉,53994,1134
乐山大佛,53995,1134
祸首,53996,1134
娇声,53997,1134
??,53998,1134
山岚,53999,1133
落花生,54000,1133
产卵,54001,1133
上供,54002,1133
特异性,54003,1133
姑苏城,54004,1133
钍,54005,1133
急症,54006,1133
第5条,54007,1133
冷凝,54008,1133
岩壁,54009,1133
中华门,54010,1133
三亚酒店,54011,1133
风雷,54012,1133
阔步,54013,1133
脸盘,54014,1133
?r,54015,1133
幽闭,54016,1132
葱郁,54017,1132
鞒,54018,1132
术科,54019,1132
迪庆,54020,1132
爱恨交加,54021,1132
薛老师,54022,1132
雅鲁藏布江,54023,1132
大劫,54024,1132
压强,54025,1132
苍劲,54026,1132
达意,54027,1132
茕,54028,1132
??,54029,1132
金湖,54030,1132
老吉,54031,1132
约稿,54032,1131
鸽蛋,54033,1131
丘露薇,54034,1131
责编,54035,1131
不相为谋,54036,1131
自由撰稿人,54037,1131
罪状,54038,1131
子域,54039,1131
拖地板,54040,1131
才貌双全,54041,1131
黄西,54042,1131
严宽,54043,1131
英汉,54044,1131
聊以自慰,54045,1131
青羊区,54046,1131
准确度,54047,1131
管道工,54048,1131
朝秦暮楚,54049,1131
超级杯,54050,1130
反哺,54051,1130
虎虎生威,54052,1130
崧,54053,1130
牯,54054,1130
融会贯通,54055,1130
半自动,54056,1130
维棉,54057,1130
坐井观天,54058,1130
肉铺,54059,1130
成大器者,54060,1130
零花,54061,1130
白化,54062,1130
会签,54063,1130
案底,54064,1130
棉套,54065,1130
入定,54066,1130
水里去,54067,1130
现代史,54068,1130
钤,54069,1130
槟,54070,1130
油库,54071,1130
窃窃,54072,1130
綮,54073,1129
陈女士,54074,1129
茧子,54075,1129
浇浇,54076,1129
?,54077,1129
女校,54078,1129
耳边风,54079,1129
鬼节,54080,1129
点补,54081,1129
电子化,54082,1129
僚,54083,1129
胖头鱼,54084,1129
僵死,54085,1129
黑名,54086,1129
列席,54087,1129
触目,54088,1129
奠,54089,1128
三胎,54090,1128
坦桑尼亚,54091,1128
高士,54092,1128
留声机,54093,1128
亡魂,54094,1128
泊位,54095,1128
陵水,54096,1128
??,54097,1128
??,54098,1128
费心思,54099,1128
寻踪,54100,1128
选择奖,54101,1128
老余,54102,1128
低工资,54103,1128
实权,54104,1128
报仇雪恨,54105,1127
根茎类,54106,1127
括弧,54107,1127
?,54108,1127
主人们,54109,1127
蘖,54110,1127
反客为主,54111,1127
古画,54112,1127
饮水量,54113,1127
朝阳大悦城,54114,1127
纤柔,54115,1127
装神弄鬼,54116,1127
何勇,54117,1127
兴头,54118,1127
第13期,54119,1127
电子音乐,54120,1127
副镇长,54121,1127
香囊,54122,1127
?H,54123,1127
低功耗,54124,1127
孪生兄弟,54125,1126
大总统,54126,1126
镇南,54127,1126
斗斗嘴,54128,1126
椅垫,54129,1126
四海为家,54130,1126
兴奋性,54131,1126
班班长,54132,1126
苏宁易,54133,1126
德才兼备,54134,1126
四通,54135,1126
柙,54136,1126
追索,54137,1126
一左一右,54138,1125
悬案,54139,1125
等分,54140,1125
夜以继日,54141,1125
进取型,54142,1125
船东,54143,1125
地方性,54144,1125
松涛,54145,1125
关张,54146,1125
抚养费,54147,1125
削面,54148,1125
斯皮尔伯格,54149,1125
撩开,54150,1125
文儿,54151,1125
悬而未决,54152,1124
朝鲜中央通讯社,54153,1124
李小琳,54154,1124
祭天,54155,1124
小泽玛利亚,54156,1124
河段,54157,1124
李晟,54158,1124
第一间,54159,1124
中直,54160,1124
额定,54161,1124
洛杉矶湖,54162,1124
氯化钠,54163,1124
车友会,54164,1124
对光,54165,1124
上座,54166,1124
??,54167,1124
生死存亡,54168,1124
亘,54169,1124
爬虫,54170,1124
宽敞明亮,54171,1124
心迹,54172,1123
硬顶,54173,1123
姆妈,54174,1123
擦边,54175,1123
丰沛,54176,1123
布吉,54177,1123
相安,54178,1123
杆儿,54179,1123
运筹学,54180,1123
巴塞尔,54181,1123
哭丧着脸,54182,1123
一辆辆,54183,1123
规律性,54184,1123
提纯,54185,1123
滑县,54186,1123
??,54187,1123
著衣,54188,1122
简答,54189,1122
子基,54190,1122
云豆,54191,1122
控制面板,54192,1122
张欣,54193,1122
毕福剑,54194,1122
盖碗,54195,1122
咆,54196,1122
罗罗布,54197,1122
俭朴,54198,1122
信鸽,54199,1122
翮,54200,1122
杰娜,54201,1122
?c,54202,1122
白河,54203,1122
徙,54204,1122
?x,54205,1121
混子,54206,1121
??,54207,1121
丧权辱国,54208,1121
中华书局,54209,1121
弄开,54210,1121
铲平,54211,1121
折子戏,54212,1121
防洪,54213,1121
陈敏之,54214,1121
小甘,54215,1121
降雪量,54216,1121
丧钟,54217,1121
慷慨解囊,54218,1121
重利,54219,1121
拿不住,54220,1121
复利,54221,1121
输电,54222,1121
万豪酒店,54223,1120
新台阶,54224,1120
李佳薇,54225,1120
百里香,54226,1120
酸臭,54227,1120
迎头,54228,1120
温碧霞,54229,1120
讨生活,54230,1120
苦味素,54231,1120
青白,54232,1120
户户,54233,1120
错漏,54234,1120
?S,54235,1120
老克勒,54236,1120
保量,54237,1120
隐姓埋名,54238,1120
偏门,54239,1120
中彩,54240,1119
惘,54241,1119
南浦大桥,54242,1119
好功夫,54243,1119
一箭双雕,54244,1119
劳逸,54245,1119
童贞,54246,1119
牛津街,54247,1119
?,54248,1119
琰,54249,1119
大陆性气候,54250,1119
陷落,54251,1119
墨索里尼,54252,1119
计划计划,54253,1119
叽里咕噜,54254,1119
欧莎格士,54255,1119
特招,54256,1119
共谋,54257,1119
第13集,54258,1119
再教育,54259,1118
故园,54260,1118
利国利民,54261,1118
拆毁,54262,1118
蹑手蹑脚,54263,1118
跳皮筋,54264,1118
铁面,54265,1118
亲家母,54266,1118
拉下水,54267,1118
高架路,54268,1118
梦呓,54269,1118
机械工程,54270,1118
金屋藏娇,54271,1118
批作业,54272,1118
??,54273,1118
俞兆林,54274,1118
第七年,54275,1118
向心,54276,1118
农博会,54277,1117
苏南,54278,1117
瓦舍,54279,1117
高密,54280,1117
苦行,54281,1117
杜淑梅,54282,1117
挂名,54283,1117
评委会,54284,1117
对角,54285,1117
第三本,54286,1117
昏花,54287,1117
家风,54288,1117
很怕很怕,54289,1117
轻量化,54290,1117
当朝,54291,1117
杀手级,54292,1117
煤车,54293,1117
县中,54294,1117
秋去冬来,54295,1117
砍杀,54296,1117
张杨路店,54297,1117
人人为我,54298,1117
投诚,54299,1116
萧煌奇,54300,1116
高枕,54301,1116
当政者,54302,1116
种猪,54303,1116
匀净,54304,1116
提篮,54305,1116
一把屎一把尿,54306,1116
㈤,54307,1116
刘姥姥,54308,1116
遥测,54309,1116
穿针,54310,1116
杭州火车站,54311,1116
量杯,54312,1116
罗文,54313,1116
爷儿们,54314,1116
涑,54315,1116
汉献帝,54316,1116
悍然,54317,1116
周朝,54318,1116
里厢,54319,1116
崂,54320,1116
古北店,54321,1116
彭浩翔,54322,1116
词不达意,54323,1115
忠贞不渝,54324,1115
例题,54325,1115
金牙,54326,1115
在押,54327,1115
溜边,54328,1115
反其道而行之,54329,1115
心无城府,54330,1115
第12个,54331,1115
史学家,54332,1115
高风亮节,54333,1114
不认账,54334,1114
有日子,54335,1114
慢步,54336,1114
楼板,54337,1114
靖康,54338,1114
冒雪,54339,1114
查票,54340,1114
锩,54341,1114
鱼群,54342,1114
缡,54343,1114
明令禁止,54344,1114
莉莉玛,54345,1114
大赦,54346,1114
套裙,54347,1114
攻守,54348,1114
企业级,54349,1114
独身者,54350,1114
内应,54351,1114
Р,54352,1113
财院,54353,1113
五四运动,54354,1113
灾情,54355,1113
中后期,54356,1113
李香兰,54357,1113
绝笔,54358,1113
雅韵,54359,1113
团组织,54360,1113
肥田,54361,1113
苦思,54362,1113
活动家,54363,1113
陈阿信,54364,1113
第五轮,54365,1113
顾此失彼,54366,1113
溥,54367,1113
殉葬,54368,1113
只欠东风,54369,1113
奇偶,54370,1113
委员们,54371,1113
小学生们,54372,1113
道贺,54373,1112
古物,54374,1112
?E,54375,1112
英语系,54376,1112
自恃,54377,1112
叫座,54378,1112
小姐们,54379,1112
乐基儿,54380,1112
亚东,54381,1112
甘美,54382,1112
丢面子,54383,1112
??,54384,1112
金钟奖,54385,1112
大屿山,54386,1112
言谈举止,54387,1112
胸怀大志,54388,1112
陈有西,54389,1112
欧美日,54390,1112
谢瑞麟,54391,1112
国药,54392,1112
杨玉环,54393,1111
昭昭,54394,1111
编著,54395,1111
节育,54396,1111
锸,54397,1111
爱钱如命,54398,1111
肥胖率,54399,1111
龇牙咧嘴,54400,1111
尚待,54401,1111
蜡染,54402,1111
发痛,54403,1110
鹭江,54404,1110
打太极拳,54405,1110
柔情蜜意,54406,1110
第10个,54407,1110
智者见智,54408,1110
胍,54409,1110
大有可为,54410,1110
上海城,54411,1110
全智贤,54412,1110
嘴笨,54413,1110
刘俊,54414,1110
别无他法,54415,1110
一级市场,54416,1110
鸸,54417,1110
先知先觉,54418,1110
忠信,54419,1110
三足鼎立,54420,1110
打基础,54421,1110
谈情,54422,1109
白话文,54423,1109
李若彤,54424,1109
电场,54425,1109
李俊,54426,1109
串亲戚,54427,1109
??,54428,1109
老贼,54429,1109
树桩,54430,1109
固醇,54431,1109
摊派,54432,1109
??,54433,1109
蜓,54434,1109
巴洛特利,54435,1109
造反派,54436,1109
丹顶鹤,54437,1109
朱梓骁,54438,1109
黄丽玲,54439,1109
画纸,54440,1109
城厢,54441,1109
秉烛,54442,1109
李书福,54443,1109
市花,54444,1108
独特性,54445,1108
卷面,54446,1108
东航,54447,1108
泥塑,54448,1108
国有土地,54449,1108
??,54450,1108
司令员,54451,1108
井口,54452,1108
堂哥,54453,1108
第8个,54454,1108
女贞,54455,1108
乐府,54456,1108
睥,54457,1108
跑着跑着,54458,1108
弯弯曲曲,54459,1108
躬行,54460,1108
自命清高,54461,1108
青田,54462,1108
??,54463,1108
华强,54464,1108
哀号,54465,1108
抽水马桶,54466,1107
方框,54467,1107
单飞,54468,1107
孟德斯,54469,1107
恣,54470,1107
徘徊不定,54471,1107
清江,54472,1107
大一统,54473,1107
印泥,54474,1107
殒命,54475,1107
权属,54476,1107
鸺,54477,1107
老保,54478,1107
武钢,54479,1107
黑海,54480,1107
党徽,54481,1107
便饭,54482,1106
水树奈奈,54483,1106
师团,54484,1106
饼铛,54485,1106
盘头,54486,1106
粒儿,54487,1106
野火烧不尽,54488,1106
藏剑,54489,1106
五音,54490,1106
花翎,54491,1106
卸责,54492,1106
徒劳无益,54493,1106
退居,54494,1106
举债,54495,1106
知事,54496,1106
?Z,54497,1106
人非圣贤,54498,1106
天津大学,54499,1106
咚咚咚咚,54500,1106
魑魅魍魉,54501,1106
血盆大口,54502,1106
丽水市,54503,1106
伊泰莲,54504,1106
车路士,54505,1105
竞争性,54506,1105
团结湖,54507,1105
母系,54508,1105
黟,54509,1105
欧尼我,54510,1105
??,54511,1105
集成电路,54512,1105
纽约商业交易所,54513,1105
才疏学浅,54514,1105
军统,54515,1105
万众一心,54516,1105
包谷,54517,1104
乖戾,54518,1104
大元帅,54519,1104
脚指头,54520,1104
旋即,54521,1104
杨花,54522,1104
除草,54523,1104
臭女人,54524,1104
不见天日,54525,1104
铅中毒,54526,1104
黄道,54527,1104
建德,54528,1104
初版,54529,1104
?,54530,1104
瘦削,54531,1103
由此看来,54532,1103
不敢不敢,54533,1103
四围,54534,1103
萧何,54535,1103
郎朗,54536,1103
仪仗队,54537,1103
挂号费,54538,1103
儿童剧,54539,1103
汗脚,54540,1103
润湿,54541,1103
拳头产品,54542,1103
送葬,54543,1103
英雄岛,54544,1103
丑角,54545,1103
阒,54546,1103
劫后余生,54547,1102
阴毒,54548,1102
魔道,54549,1102
苏越,54550,1102
钼,54551,1102
两利,54552,1102
香鱼,54553,1102
兢,54554,1102
跨年度,54555,1102
歌舞剧,54556,1102
临场发挥,54557,1102
狂妄自大,54558,1102
巴氏,54559,1102
怡神,54560,1102
班老师,54561,1102
随意性,54562,1101
表征,54563,1101
??,54564,1101
孙尚香,54565,1101
拆房子,54566,1101
日场,54567,1101
林雪,54568,1101
闲杂人等,54569,1101
芥蒂,54570,1101
斋戒,54571,1101
硭,54572,1101
随行人员,54573,1101
应收,54574,1101
随风飘荡,54575,1100
东方日报,54576,1100
西端,54577,1100
其内,54578,1100
苏家军,54579,1100
金靴,54580,1100
砌墙,54581,1100
肀,54582,1100
蜥,54583,1100
白髓,54584,1100
索贿,54585,1100
四季轮回,54586,1100
维生,54587,1100
囹圄,54588,1100
合葬,54589,1100
逸致,54590,1100
郑板桥,54591,1100
戴瑞士,54592,1099
香风,54593,1099
芜湖市,54594,1099
篇篇,54595,1099
墓穴,54596,1099
肝细胞,54597,1099
西河,54598,1099
烂醉如泥,54599,1099
冬运会,54600,1099
迪迪,54601,1099
明证,54602,1099
辞呈,54603,1099
乳清,54604,1099
鹋,54605,1099
可乐型,54606,1099
洪大,54607,1099
杀鸡取卵,54608,1099
第三招,54609,1099
唱词,54610,1099
胆寒,54611,1099
生日卡,54612,1098
绿茵场,54613,1098
警探,54614,1098
夜明珠,54615,1098
茅山,54616,1098
留步,54617,1098
小妞们,54618,1098
豳,54619,1098
牛心,54620,1098
渣打银行,54621,1098
财政资金,54622,1098
外向型,54623,1098
中国使馆,54624,1098
小解,54625,1098
议长,54626,1098
水电站,54627,1098
服服帖帖,54628,1098
鞭笞,54629,1098
荷载,54630,1098
里海,54631,1097
茅舍,54632,1097
值勤,54633,1097
贝银,54634,1097
海门镇,54635,1097
病从口入,54636,1097
Q-Q,54637,1097
ヶ,54638,1097
影剧院,54639,1097
淀粉酶,54640,1097
下一批,54641,1097
护林员,54642,1097
单字,54643,1097
二门,54644,1097
触须,54645,1097
老柴,54646,1097
收发室,54647,1096
河北卫视,54648,1096
小报告,54649,1096
留青皮加,54650,1096
日落西山,54651,1096
入场式,54652,1096
?S,54653,1096
拼劲,54654,1096
煦,54655,1096
蜜甜,54656,1096
发菜,54657,1096
日光灯,54658,1096
片甲不留,54659,1096
唐纳滋,54660,1096
后爹,54661,1096
论题,54662,1096
反咬一口,54663,1096
坦诚相见,54664,1096
超然物外,54665,1096
峥嵘岁月,54666,1096
咕嘟,54667,1095
病体,54668,1095
楚生,54669,1095
口算,54670,1095
全优,54671,1095
狠狠心,54672,1095
连续不断,54673,1095
出口成章,54674,1095
烟机,54675,1095
林萧,54676,1095
生铁,54677,1095
踢踏舞,54678,1095
高一级,54679,1095
不搭界,54680,1095
行时,54681,1095
金爷爷,54682,1094
发薪水,54683,1094
正步,54684,1094
课题组,54685,1094
割据,54686,1094
牛耶,54687,1094
勰,54688,1094
领单,54689,1094
恳切,54690,1094
寒腿,54691,1094
刚硬,54692,1094
静安店,54693,1094
难以为继,54694,1094
陈主任,54695,1093
缭,54696,1093
布鲁克斯,54697,1093
厂方,54698,1093
封皮,54699,1093
硫化,54700,1093
工本费,54701,1093
倒插门,54702,1093
汗衫,54703,1093
排空,54704,1093
牛肝菌,54705,1093
电极,54706,1093
老雷,54707,1093
燃眉,54708,1093
灵石公园,54709,1093
第三盘,54710,1093
复审,54711,1093
正误,54712,1093
旧事重提,54713,1093
叫花子,54714,1093
纽伦堡,54715,1093
京津,54716,1092
?a,54717,1092
隐藏式,54718,1092
卡尔斯班,54719,1092
弦外之音,54720,1092
χ,54721,1092
下城区,54722,1092
寻仇,54723,1092
?|,54724,1092
排字,54725,1092
军国主义,54726,1092
季报,54727,1092
?\,54728,1092
宽泛,54729,1091
第三篇,54730,1091
娄艺潇,54731,1091
纵贯线,54732,1091
简略,54733,1091
助跑,54734,1091
头绳,54735,1091
很饿很饿,54736,1091
狮子大开口,54737,1091
香港站,54738,1091
加州大学,54739,1091
第三回,54740,1091
维修费,54741,1091
水球,54742,1091
类同,54743,1091
盖特纳,54744,1091
小鬼当家,54745,1091
商鞅,54746,1091
阿米巴,54747,1091
三副,54748,1091
火钳,54749,1091
医学会,54750,1091
暴死,54751,1091
李雷和,54752,1091
阳奉阴违,54753,1090
自由散漫,54754,1090
屋里人,54755,1090
上海世茂皇家艾美酒店,54756,1090
新貌,54757,1090
骗子们,54758,1090
配曲,54759,1090
爱尚,54760,1090
主笔,54761,1090
锡兰,54762,1090
赫赫有名,54763,1090
雷锋精神,54764,1090
谭老师,54765,1090
沈志明,54766,1090
劳心劳力,54767,1090
以次充好,54768,1090
大兴区,54769,1090
游移,54770,1090
流血不止,54771,1090
万斯,54772,1089
脑血栓,54773,1089
武昌火车站,54774,1089
张之,54775,1089
下面条,54776,1089
声学,54777,1089
己亥,54778,1089
未名湖,54779,1089
蒙昧,54780,1089
相容,54781,1089
优生优育,54782,1089
思情,54783,1089
后汉,54784,1089
金娜娜,54785,1089
数表,54786,1089
艾丽,54787,1089
内秀,54788,1089
长剑,54789,1088
水火不容,54790,1088
封条,54791,1088
生存权,54792,1088
??,54793,1088
科员,54794,1088
魉,54795,1088
偏题,54796,1088
威压,54797,1088
民主革命,54798,1088
孙继海,54799,1088
崇祯,54800,1088
东方文化,54801,1088
呼噜噜,54802,1088
冠冕,54803,1088
向学,54804,1088
火急火燎,54805,1088
王母,54806,1088
东方体育中心,54807,1088
人怕出名猪怕壮,54808,1088
大亚湾,54809,1087
夜光表,54810,1087
招聘单位,54811,1087
含混,54812,1087
字正腔圆,54813,1087
铸铁,54814,1087
拖长,54815,1087
小柴,54816,1087
与此相反,54817,1087
雨花石,54818,1087
眨巴眨巴,54819,1087
莫拉蒂,54820,1087
颓然,54821,1087
不以为耻,54822,1087
刘佳,54823,1087
可以燎原,54824,1087
坨一坨,54825,1087
木瓜红,54826,1087
划等号,54827,1087
西沙群岛,54828,1087
群英会,54829,1086
葛粉,54830,1086
开着开着,54831,1086
奉养,54832,1086
喷壶,54833,1086
鸣不平,54834,1086
制表,54835,1086
艾美,54836,1086
龉,54837,1086
施洛华,54838,1086
饱览,54839,1086
防城港,54840,1086
躺躺,54841,1086
潦,54842,1086
密歇根州,54843,1086
己所不欲,54844,1086
郭襄,54845,1086
搭住,54846,1086
大脑皮层,54847,1085
国之,54848,1085
嶙峋,54849,1085
腰肢,54850,1085
举双手赞成,54851,1085
南山路,54852,1085
范是钢,54853,1085
老拉,54854,1085
鲋,54855,1085
顶球,54856,1085
幸免于难,54857,1085
回传,54858,1085
蹩,54859,1085
建院,54860,1085
昼夜不停,54861,1085
梁漱溟,54862,1085
东非,54863,1085
看透大事者,54864,1085
久负盛名,54865,1084
德基,54866,1084
震耳,54867,1084
庞杂,54868,1084
鬃毛,54869,1084
赔不起,54870,1084
有两下子,54871,1084
滑雪板,54872,1084
蕙兰,54873,1084
同生共死,54874,1084
唐浩明,54875,1084
蜡黄,54876,1084
??,54877,1084
嘻笑,54878,1084
前海,54879,1084
癜,54880,1084
死胎,54881,1084
吭哧,54882,1084
贝德利镇,54883,1083
可玩性,54884,1083
红颜薄命,54885,1083
大家们,54886,1083
鹏程,54887,1083
护国寺,54888,1083
飘洋过海,54889,1083
加害,54890,1083
举重若轻,54891,1083
呢绒,54892,1083
俄文,54893,1083
?,54894,1083
铡刀,54895,1083
哥斯达黎加,54896,1083
碧落,54897,1083
梁文权,54898,1083
鸡生蛋,54899,1083
北部湾,54900,1083
??,54901,1083
社会心理学,54902,1083
置若罔闻,54903,1083
对孩子们,54904,1083
科罗拉多,54905,1083
节欲,54906,1083
讲稿,54907,1083
天津卫,54908,1083
游子们,54909,1083
茶社,54910,1082
隆年,54911,1082
发货量,54912,1082
寸草不生,54913,1082
再而三,54914,1082
边带,54915,1082
恶人先告状,54916,1082
东南角,54917,1082
上海楼,54918,1082
金甲,54919,1082
省立,54920,1082
信息员,54921,1082
通金,54922,1082
亻,54923,1082
宜山路,54924,1082
成排,54925,1082
史珍香,54926,1082
捧杯,54927,1082
遗作,54928,1082
长丰,54929,1081
通商,54930,1081
国史,54931,1081
笔端,54932,1081
孟姜女,54933,1081
野田,54934,1081
河鲜,54935,1081
耳福,54936,1081
除害,54937,1081
乘警,54938,1081
平均数,54939,1081
层林尽染,54940,1081
见世面,54941,1081
娱乐城,54942,1081
冷家,54943,1081
严词,54944,1081
南水北调,54945,1081
村妇,54946,1081
润滑脂,54947,1081
4年级,54948,1081
淘金赛,54949,1081
老祖,54950,1081
合谋,54951,1081
气粗,54952,1081
G-SHOCK,54953,1081
问诊,54954,1080
叫屈,54955,1080
忍饥挨饿,54956,1080
冰冷冰冷,54957,1080
利诱,54958,1080
睚,54959,1080
简谱,54960,1080
天兴,54961,1080
转租,54962,1080
客户们,54963,1080
与人方便,54964,1080
雨一场,54965,1080
易居,54966,1080
穿一条裤子,54967,1080
梢头,54968,1080
牌面,54969,1080
德智体,54970,1080
第一核电站,54971,1080
存盘,54972,1080
先导,54973,1080
都督,54974,1080
自命,54975,1080
赵毅,54976,1079
异教徒,54977,1079
杜松,54978,1079
玄武区,54979,1079
预备好,54980,1079
西直门店,54981,1079
来无影,54982,1079
高深莫测,54983,1079
调集,54984,1079
蓝光,54985,1079
华沙,54986,1079
首发式,54987,1079
马夫,54988,1079
晕机,54989,1079
如饥似渴,54990,1079
庹,54991,1079
女红,54992,1079
宣传期,54993,1079
峰巅,54994,1079
嘉定区,54995,1079
斯洛文尼亚,54996,1078
萨克斯,54997,1078
蛐,54998,1078
专案,54999,1078
倾斜度,55000,1078
上下文,55001,1078
回龙观店,55002,1078
生物工程,55003,1078
??,55004,1078
强袭,55005,1078
乐天玛,55006,1078
本原,55007,1078
关子,55008,1078
吴邦国,55009,1078
步调一致,55010,1078
不讳,55011,1078
冰冻三尺非一日之寒,55012,1078
普拉蒂尼,55013,1078
一代不如一代,55014,1078
绚丽多姿,55015,1078
黄氏,55016,1078
辩护人,55017,1078
好景不长,55018,1078
雌雄法,55019,1078
三伏,55020,1078
分析分析,55021,1078
第一千条,55022,1077
南广,55023,1077
高家,55024,1077
铜墙铁壁,55025,1077
艾佛森,55026,1077
所向无敌,55027,1077
一着不慎,55028,1077
鸡鸣寺,55029,1077
莸,55030,1077
唱段,55031,1077
墨西哥城,55032,1077
紫云,55033,1077
袖章,55034,1077
乱喊,55035,1077
指甲盖,55036,1077
主动脉,55037,1077
人造纤维,55038,1077
鱼竿,55039,1077
半亩,55040,1077
摒除,55041,1077
法度,55042,1077
秋风扫落叶,55043,1077
内河,55044,1077
容祖儿,55045,1076
传播者,55046,1076
生词,55047,1076
冥思苦想,55048,1076
潘潘,55049,1076
假释,55050,1076
韭菜花,55051,1076
新闻热线,55052,1076
样书,55053,1076
屋门,55054,1076
市长们,55055,1076
织造,55056,1076
化为灰烬,55057,1075
张生记,55058,1075
寒蝉,55059,1075
用事,55060,1075
波尔卡,55061,1075
艳美,55062,1075
叶剑英,55063,1075
兼容并蓄,55064,1075
日本公司,55065,1075
??,55066,1075
大春,55067,1075
律师们,55068,1075
时间线,55069,1075
中尉,55070,1075
第4次,55071,1074
两翼,55072,1074
??,55073,1074
贝家,55074,1074
附庸风雅,55075,1074
剑南春,55076,1074
获益匪浅,55077,1074
听戏,55078,1074
富庶,55079,1074
苏亚雷斯,55080,1074
疑心病,55081,1074
圣西罗,55082,1074
休怪,55083,1074
理塘,55084,1074
抑制剂,55085,1074
判别,55086,1074
焚毁,55087,1073
红男绿女,55088,1073
透射,55089,1073
华南地区,55090,1073
祝好梦,55091,1073
第一辑,55092,1073
空泛,55093,1073
??,55094,1073
油压,55095,1073
发生火花者,55096,1073
第10天,55097,1073
榆次,55098,1073
世纪城,55099,1073
操作性,55100,1073
咽气,55101,1073
旅行袋,55102,1073
展映,55103,1073
格拉斯哥,55104,1072
华胥,55105,1072
过意,55106,1072
浓眉大眼,55107,1072
韩氏,55108,1072
水泥路,55109,1072
鲟,55110,1072
清涟,55111,1072
滕州,55112,1072
尸首,55113,1072
弹击,55114,1072
蝉鸣,55115,1072
庆元,55116,1072
台中市,55117,1072
大英博物馆,55118,1072
祖孙三代,55119,1072
山下智久,55120,1072
余秋雨,55121,1072
洛佩兹,55122,1072
史莱克,55123,1072
欲得,55124,1072
龙虎山,55125,1071
??,55126,1071
养儿防老,55127,1071
厂店,55128,1071
三五成群,55129,1071
文化圈,55130,1071
不要白不要,55131,1071
上千次,55132,1071
推杆,55133,1071
委实,55134,1071
惺忪,55135,1071
越轨,55136,1071
嘭嘭,55137,1070
蓟县,55138,1070
莫干山,55139,1070
1000%,55140,1070
东施效颦,55141,1070
哲言,55142,1070
比例失调,55143,1070
稀世,55144,1070
??,55145,1070
涠洲岛,55146,1070
代付,55147,1070
太美太美,55148,1070
流萤,55149,1070
心肌梗死,55150,1070
胡杨林,55151,1070
粗线条,55152,1069
轮休,55153,1069
裴勇俊,55154,1069
毛老师,55155,1069
黄埔店,55156,1069
鲸鲨,55157,1069
金安,55158,1069
开创者,55159,1069
封口费,55160,1069
韩国队,55161,1069
活结,55162,1069
西藏南路店,55163,1069
疲劳不堪,55164,1069
细点,55165,1069
前次,55166,1069
做礼拜,55167,1069
瑞恩,55168,1069
供销,55169,1069
老实巴交,55170,1069
经久耐用,55171,1069
中篇,55172,1068
奇巧,55173,1068
舒筋活血,55174,1068
雁荡山,55175,1068
瀚海,55176,1068
??,55177,1068
那得,55178,1068
人浮于事,55179,1068
羔子,55180,1068
土崩瓦解,55181,1068
若木书院,55182,1068
礼义廉耻,55183,1068
蚍,55184,1068
踢皮球,55185,1068
海德,55186,1068
情夫,55187,1068
发辫,55188,1068
扎堆儿,55189,1068
传真机,55190,1068
